,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
5563,,,16500.0,16500.0,16500.0, 36 months,12.69%,553.49,B,B5,Tuckahoe police department,6 years,RENT,92000.0,Not Verified,Oct-11,Fully Paid,n,,  Borrower added on 10/09/11 > Debt considation and credit card refinance.<br/>,credit_card,Credit refinance and consolidation,107xx,NY,15.44,1.0,Feb-96,0.0,9.0,,6.0,0.0,15638.0,70.80%,10.0,f,0.0,0.0,19593.88489,19593.88,16500.0,3093.88,0.0,0.0,0.0,Mar-14,679.3,,Mar-14,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
9131,,,2400.0,2400.0,2400.0, 36 months,16.49%,84.96,D,D3,Michael Art & Craz ,7 years,RENT,31200.0,Source Verified,Aug-11,Fully Paid,n,,,other,fix car,917xx,CA,2.04,1.0,Mar-07,0.0,20.0,,4.0,0.0,1604.0,76.40%,5.0,f,0.0,0.0,3067.930367,3067.93,2400.0,652.93,15.00000002,0.0,0.0,Sep-14,253.06,,Apr-15,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
711,,,18000.0,18000.0,18000.0, 36 months,8.90%,571.56,A,A5,General Motors,9 years,MORTGAGE,70000.0,Source Verified,Dec-11,Fully Paid,n,,"  Borrower added on 12/12/11 > Employed at a major automobile manufacturer (for last 9 years)<br>Budget for repayment is twice the lending clubs minimum payment<br><br> Borrower added on 12/12/11 > I have no issues paying current debt, I just desire ONE payment to ONE lender instead of multiple.<br>",credit_card,Pay off Credit Cards,480xx,MI,17.76,0.0,Jun-89,1.0,30.0,,16.0,0.0,19575.0,34.30%,29.0,f,0.0,0.0,19082.49816,19082.5,18000.0,1082.5,0.0,0.0,0.0,Sep-12,14514.81,,Jul-13,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
33974,,,3000.0,3000.0,2950.0, 36 months,13.92%,102.42,C,C4,,< 1 year,OWN,62500.0,Not Verified,Nov-09,Charged Off,n,, 574437 added on 11/14/09 > I would like to pay off my bills and have just one payment every month and make some needed repairs to my vehicle<br/>,major_purchase,Truck,705xx,LA,4.63,0.0,May-89,2.0,71.0,,12.0,0.0,900.0,19.60%,19.0,f,0.0,0.0,1035.36,1018.12,598.41,311.63,15.0,110.32,1.17,Oct-10,108.0,,Oct-16,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
37300,,,4000.0,4000.0,3800.0, 36 months,8.00%,125.35,A,A3,,< 1 year,RENT,48000.0,Verified,Mar-09,Fully Paid,n,,This loan request is for a $7000 surgical procedure of which I (the borrower) already has $3000.,medical,Surgical Procedure,752xx,TX,2.77,0.0,Aug-00,0.0,,,7.0,0.0,703.0,2.30%,38.0,f,0.0,0.0,4271.861107,4058.27,4000.0,271.86,0.0,0.0,0.0,Aug-10,6.9,,Jul-10,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
33415,,,1000.0,1000.0,1000.0, 36 months,11.48%,32.97,B,B2,USAF,< 1 year,MORTGAGE,57600.0,Not Verified,Dec-09,Fully Paid,n,,"  591862 added on 12/16/09 > This will be used for my three children's (15y, 12y, 1month) XMas blowout.  First time trying the peer to peer lending, thanks to all!!<br/>",other,Holiday Cheer,325xx,FL,24.46,0.0,Jun-00,0.0,,109.0,10.0,1.0,3990.0,14.80%,20.0,f,0.0,0.0,1186.929521,1186.93,1000.0,186.93,0.0,0.0,0.0,Jan-13,36.3,,Dec-12,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
23739,,,4800.0,4800.0,4800.0, 36 months,12.61%,160.84,C,C2,United Aerospace Corp ,7 years,MORTGAGE,32000.0,Source Verified,Nov-10,Fully Paid,n,,"  Borrower added on 11/05/10 > I plant to use the money to fix my car, 2nd car wich is fully paid<br/>",other,car repairs ,333xx,FL,23.25,0.0,Sep-04,1.0,,75.0,9.0,2.0,2134.0,71.10%,9.0,f,0.0,0.0,5790.057189,5790.06,4800.0,990.06,0.0,0.0,0.0,Nov-13,175.74,,May-18,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
35983,,,3500.0,3500.0,3500.0, 36 months,12.21%,116.61,B,B5,Oak Patch Gifts,10+ years,MORTGAGE,40000.0,Not Verified,Jul-09,Fully Paid,n,,"I am looking for a loan to pay off a high interest credit card.  I became overburdened with debt several years ago when my wife lost her job and has unable to maintain employment due to health reasons and on top of that I've recently had to take a 20% pay cut a my job due to the slow economy.   We've been slowly getting things paid off and have made a lot of progress, but I still have a credit card (Discover) with a default APR of 27.24%.  I am looking for a lower interest loan so I can pay off this credit card and close the account.  My goal is to start reducing my debt more quickly so I can start focusing more on rebuilding my credit. ",credit_card,Refinance A High Interest Credit Card,731xx,OK,8.28,1.0,Feb-95,0.0,22.0,,6.0,0.0,3900.0,43.70%,17.0,f,0.0,0.0,4197.612096,4197.61,3500.0,697.61,0.0,0.0,0.0,Aug-12,123.66,,Nov-15,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
32543,,,10000.0,10000.0,10000.0, 36 months,15.70%,350.11,D,D4,Kastle Systems,3 years,MORTGAGE,72900.0,Not Verified,Feb-10,Fully Paid,n,,,major_purchase,Personal,201xx,VA,3.29,0.0,Jan-91,0.0,64.0,13.0,7.0,4.0,4322.0,86.40%,16.0,f,0.0,0.0,12570.99942,12571.0,10000.0,2571.0,0.0,0.0,0.0,Feb-13,239.91,,Mar-18,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
29676,,,4000.0,4000.0,4000.0, 36 months,16.07%,140.77,D,D5,US Security Associates,2 years,RENT,24000.0,Verified,May-10,Fully Paid,n,,"  Borrower added on 05/19/10 > I am trying to pay off my credit card debt, as well as my wife's. We want to start saving for a house, so we can start our family.<br/>",debt_consolidation,Family Plan,944xx,CA,2.0,1.0,Jun-05,2.0,18.0,,3.0,0.0,924.0,77%,7.0,f,0.0,0.0,4830.563869,4830.56,4000.0,830.56,0.0,0.0,0.0,Feb-12,2165.44,,Apr-15,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
7535,,,6000.0,6000.0,6000.0, 36 months,12.42%,200.5,B,B4,Highdata Software,5 years,RENT,72000.0,Not Verified,Sep-11,Fully Paid,n,,  Borrower added on 09/10/11 > I am planning to use this fund for my vacation to India and also to purchase some items. I am ready to pay back this amount as automated monthly deduction from my direct deposit bank account. I am working with my current company for last 5 years and my job here is stable for next 3 years<br/>,debt_consolidation,Debt,920xx,CA,9.08,0.0,Mar-07,1.0,,,12.0,0.0,7138.0,36.50%,16.0,f,0.0,0.0,7219.680003,7219.68,6000.0,1219.68,0.0,0.0,0.0,Oct-14,215.39,,May-18,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
21214,,,12000.0,12000.0,11475.0, 36 months,9.62%,385.07,B,B3,AIG,< 1 year,MORTGAGE,75000.0,Not Verified,Jan-11,Fully Paid,n,,,debt_consolidation,Payoff Prior Lending Club loan,113xx,NY,16.42,0.0,Mar-01,2.0,,,17.0,0.0,17008.0,49.30%,28.0,f,0.0,0.0,13631.03824,13034.68,12000.0,1631.04,0.0,0.0,0.0,Jan-13,4785.44,,Feb-13,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
27013,,,25000.0,25000.0,24950.0, 60 months,17.19%,623.88,E,E3,Bemis Balkind,< 1 year,MORTGAGE,200000.0,Source Verified,Aug-10,Fully Paid,n,,"  Borrower added on 08/07/10 > I am turning an unfinished third floor structure into a rental unit. The structure has great &quot;bones&quot; and just needs to be finished, including floors, etc. The rental income will more than cover the loan payment and I already have a tenant.<br/>",home_improvement,Home Improvement,900xx,CA,9.0,0.0,May-94,2.0,48.0,,10.0,0.0,34617.0,80.50%,24.0,f,0.0,0.0,37431.98947,37357.13,25000.0,12431.99,0.0,0.0,0.0,Aug-15,649.75,,Aug-15,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
32085,,,13000.0,13000.0,12975.0, 36 months,13.48%,441.02,C,C3,Cascade Management Inc.,1 year,RENT,40000.0,Not Verified,Feb-10,Fully Paid,n,,"  Borrower added on 02/23/10 > My wife and I are both employed in stable positions that have not been affected by the recession.  Despite this, our credit card companies have greatly increased our interest rates and reduced our credit lines.  We want to refinance to a stable interest rate and eliminate consumer debt.  We own and operate a small family farm on our parent's land, and are spending the next year getting our finances sorted in order to be able to buy the farm from our parents.<br/> Borrower added on 02/24/10 > We currently make payments of approximately $1,000 per month on all of our credit card debt, since Citibank doubled our interest rate.  By refinancing to a term loan the payments will be about $500, which will allow us to create an appropriate savings account and safety net.<br/>",credit_card,Solidly employed and seeking to refinance away from Citibank,975xx,OR,24.66,0.0,Dec-95,0.0,54.0,,8.0,0.0,17325.0,70.10%,17.0,f,0.0,0.0,14524.92641,14496.99,13000.0,1524.93,0.0,0.0,0.0,Mar-11,9682.31,,Jun-18,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
30019,,,12800.0,12800.0,12750.0, 36 months,15.33%,445.79,D,D3,EMC Corporation,9 years,MORTGAGE,228000.0,Source Verified,May-10,Fully Paid,n,,"  Borrower added on 05/12/10 > Thank you for your interest in my request for a loan to refinance my credit cards.  At present I have one American Express Blue Card with a balance of $10,819.00 and an interest rate of 27.24%. The monthly payment is $391.00.   I also have one Juniper credit card with a balance of $1,197.43 and an interest rate of 30.24%. The monthly payment is $87.27.  A friend spoke of the Lending Club and how she was successful in reducing her credit card payments.  I thought I'd try Lending Club to see if I could do the same.   I have never been late in paying any of my bills and would really appreciate the opportunity to reduce my payments.<br/>",credit_card,RAMDPM,024xx,MA,19.46,0.0,Aug-97,2.0,,,14.0,0.0,54719.0,96%,45.0,f,0.0,0.0,16048.57665,15985.89,12800.0,3248.58,0.0,0.0,0.0,Jun-13,453.62,,May-13,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
41417,,,8000.0,8000.0,6249.7, 36 months,14.62%,275.84,D,D5,,1 year,RENT,50180.0,Not Verified,Oct-08,Does not meet the credit policy. Status:Fully Paid,n,,"I got some debts spread across credit cards, and it would be nice to only have one account to pay, and for less APR, which this totally would be.",debt_consolidation,"Yay, Debt Consolidation!",617xx,IL,16.12,1.0,Mar-01,5.0,21.0,,13.0,0.0,3982.0,48%,17.0,f,0.0,0.0,9719.58491,7593.08,8000.0,1719.59,0.0,0.0,0.0,Dec-10,11.44,Jan-11,Dec-10,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
35630,,,10000.0,10000.0,10000.0, 36 months,7.74%,312.19,A,A3,Raytheon,10+ years,MORTGAGE,48000.0,Verified,Aug-09,Fully Paid,n,,I AM LOOKING TO CONSOLIDATE MY DEBT TO A LOWER RATE.,debt_consolidation,DEBT CONSOLIDATE,857xx,AZ,2.38,0.0,Oct-94,0.0,,,7.0,0.0,4650.0,14.10%,23.0,f,0.0,0.0,11209.78973,11209.79,10000.0,1209.79,0.0,0.0,0.0,Mar-12,1850.07,,Oct-17,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
29585,,,25000.0,15175.0,14385.85458, 60 months,13.11%,346.14,C,C2,Whiting-Turner Contracting,10+ years,RENT,85000.0,Verified,Jun-10,Fully Paid,n,,,debt_consolidation,Consolidate My Debt,064xx,CT,14.44,0.0,Oct-94,0.0,,,13.0,0.0,40982.0,57.40%,40.0,f,0.0,0.0,20444.98291,19070.96,15175.0,5269.98,0.0,0.0,0.0,May-14,4526.59,,May-14,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
34235,,,6000.0,6000.0,6000.0, 36 months,7.74%,187.32,A,A3,Riviera broadcast group LLC,7 years,OWN,43000.0,Not Verified,Nov-09,Fully Paid,n,, ,debt_consolidation,Pay off my cards!,852xx,AZ,23.22,0.0,Aug-87,1.0,,,14.0,0.0,11413.0,22.70%,43.0,f,0.0,0.0,6743.346981,6743.35,6000.0,743.35,0.0,0.0,0.0,Nov-12,190.4,,Oct-17,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1731,,,5000.0,5000.0,5000.0, 36 months,11.71%,165.38,B,B3,Wolverine Tube,10+ years,RENT,43000.0,Source Verified,Dec-11,Fully Paid,n,,,other,Personal Loan,748xx,OK,13.48,0.0,Sep-95,0.0,30.0,,3.0,0.0,3007.0,50.10%,28.0,f,0.0,0.0,5953.67366,5953.67,5000.0,953.67,0.0,0.0,0.0,Dec-14,176.99,,Jun-18,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
14707,,,16000.0,16000.0,16000.0, 60 months,13.49%,368.08,C,C2,New York City Municipal Water Finance,< 1 year,RENT,75000.0,Verified,May-11,Fully Paid,n,,,debt_consolidation,Debt Refinancing,112xx,NY,21.41,0.0,Dec-98,1.0,,,14.0,0.0,4547.0,12%,26.0,f,0.0,0.0,20372.63037,20372.63,16000.0,4372.63,0.0,0.0,0.0,Dec-13,9711.45,,Nov-13,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
32188,,,5000.0,5000.0,5000.0, 36 months,7.51%,155.55,A,A4,,5 years,RENT,62400.0,Not Verified,Feb-10,Fully Paid,n,,"  Borrower added on 02/18/10 > The funds requested will be used to payoff 2 higher interest debts with remaining money used for business development for my small fitness business i.e. website enhancement, equipment, retail products and marketing programs<br/>",credit_card,Debt Consolidation and funds for fitness business development,945xx,CA,12.75,0.0,Jan-96,0.0,,,8.0,0.0,11757.0,42.60%,17.0,f,0.0,0.0,5599.902848,5599.9,5000.0,599.9,0.0,0.0,0.0,Mar-13,177.18,,Jun-18,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
41399,,,4000.0,4000.0,3350.0, 36 months,9.38%,127.91,A,A5,Pinkham Real Estate,5 years,MORTGAGE,120000.0,Not Verified,Nov-08,Does not meet the credit policy. Status:Fully Paid,n,,Adding an approved 4th unit to a 3 unit home.  All 4 units are currently rented.,home_improvement,adding 4th unit to 3 unit home,038xx,NH,6.46,0.0,Nov-94,1.0,25.0,,11.0,0.0,138492.0,49.40%,30.0,f,0.0,0.0,4569.588434,3827.03,4000.0,569.59,0.0,0.0,0.0,Mar-11,1130.0,Apr-11,Aug-13,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
32842,,,16000.0,16000.0,15975.0, 36 months,14.26%,548.9,C,C5,Absolute Surveying,10+ years,MORTGAGE,72000.0,Not Verified,Jan-10,Fully Paid,n,,  Borrower added on 01/19/10 > Bill consolidation<br/>,other,Ck loan,813xx,CO,18.87,0.0,Nov-95,0.0,34.0,,14.0,0.0,33587.0,45.60%,29.0,f,0.0,0.0,19760.66343,19729.79,16000.0,3760.67,0.0,0.0,0.0,Feb-13,568.38,,Mar-16,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
2880,,,6700.0,6700.0,6650.0, 60 months,15.27%,160.35,C,C4,SKYFLEET,6 years,RENT,26000.0,Source Verified,Nov-11,Charged Off,n,,,small_business,Small Business Loan,917xx,CA,16.43,0.0,Oct-99,3.0,56.0,,11.0,0.0,11619.0,54.10%,36.0,f,0.0,0.0,9188.04,9119.4,6211.4,2896.05,0.0,80.59,8.656199997,Sep-16,160.35,,Mar-17,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
4754,,,6250.0,6250.0,6250.0, 36 months,15.27%,217.49,C,C4,Mcdonalds ,,RENT,14898.0,Source Verified,Oct-11,Fully Paid,n,,,debt_consolidation,Paying  off debts ,124xx,NY,7.89,0.0,Sep-06,1.0,,,2.0,0.0,3748.0,69.40%,16.0,f,0.0,0.0,7428.835721,7428.84,6250.0,1178.84,0.0,0.0,0.0,Feb-14,807.96,,Feb-14,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
25696,,,11200.0,11200.0,10943.75999, 60 months,11.49%,246.27,B,B4,Dentium USA,1 year,RENT,24000.0,Not Verified,Sep-10,Fully Paid,n,,"  Borrower added on 09/15/10 > I plan to use the funds to help pay for, among other things, our wedding ourselves so that we won't burden our families during this economic crisis.<br/>I make a good borrower because I am responsible and believe in the value of integrity. I persistently pay my bills on time and know how to stick to my financial plan. I have a stable job and considered a valuable asset to the company. My budget, however not limited to, is about $5,000/month.<br/>",major_purchase,Lending Club Loan,906xx,CA,18.45,0.0,Jun-97,1.0,,,9.0,0.0,12124.0,72.60%,19.0,f,0.0,0.0,14775.48001,14357.78,11200.0,3575.48,0.0,0.0,0.0,Oct-15,282.87,,Sep-15,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
8205,,,32400.0,26500.0,26475.0, 60 months,22.85%,744.77,G,G3,Northrop Grumman,3 years,OWN,63000.0,Verified,Sep-11,Charged Off,n,,  Borrower added on 08/31/11 > The purpose of this loan is to pay off any and all outstanding loans/credit cards. This will allow me to make one payment and get my financial house in order.<br/> Borrower added on 09/12/11 > I just wanted to thank everyone who has invested in my loan. I would also like to thank those of you who have at least considered investing. I'm rapidly approaching the 14 day mark and still just a little behind my mark. Thank you all again.<br/>,debt_consolidation,Debt Consolidation,206xx,MD,14.11,0.0,Apr-02,0.0,,98.0,7.0,1.0,6576.0,96.70%,19.0,f,0.0,0.0,10293.76,10284.07,2903.16,6031.69,0.0,1358.91,12.92,Nov-12,759.18,,Oct-16,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
35854,,,14400.0,14400.0,14375.0, 36 months,9.32%,460.04,A,A4,AARP,3 years,MORTGAGE,82500.0,Verified,Jul-09,Fully Paid,n,,"I am looking to roll debt from a non-secured home improvement loan into a low interest fixed rate personal loan.  The current loan has an introductory period of 0% apr that ill expire in August, at which point it goes to a 17% apr loan.  I would like to pay some of it down from savings and then roll the rest into a low interest loan to be paid off over three years.   I have excellent credit.  I am a home owner in a market where homes are holding their value (downtown Washington, DC).  I have 85% equity in my home. I have a record of paying off loans on tome or early. I have been steadily employed for the last ten years and I have worked for the same company for the last 3.5 years.  I have about $45K in 401k/403b retirement savings.",debt_consolidation,lower interest loan,200xx,DC,4.29,0.0,Oct-93,2.0,,,14.0,0.0,4554.0,9.40%,35.0,f,0.0,0.0,16292.40064,16264.12,14400.0,1892.4,0.0,0.0,0.0,Aug-11,5750.9,,Jun-18,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
20458,,,7500.0,7500.0,7500.0, 36 months,16.40%,265.17,E,E1,CREDO Mobile,< 1 year,RENT,50000.0,Source Verified,Jan-11,Fully Paid,n,,  Borrower added on 01/21/11 > Consolidating credit card debt and working my way to debt free future. Can't wait.<br/> Borrower added on 01/21/11 > Consolidated credit cards and working my way to a debt free future. Can't wait.<br/>,debt_consolidation,Amex Payment Loan,941xx,CA,13.34,0.0,Sep-04,0.0,37.0,,8.0,0.0,7430.0,95.30%,20.0,f,0.0,0.0,9545.981224,9545.98,7500.0,2045.98,0.0,0.0,0.0,Feb-14,280.45,,Feb-14,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
32035,,,7000.0,7000.0,5900.0, 36 months,7.14%,216.58,A,A3,Stifel Nicolaus,1 year,RENT,80000.0,Not Verified,Feb-10,Fully Paid,n,,  Borrower added on 02/23/10 > I'm using this to payoff a credit card with an 18% APR. I would much rather owe individual investors while paying off the last of my unsecured debt!<br/>,credit_card,Killing the Credit Card,631xx,MO,18.61,0.0,Jul-98,0.0,68.0,,9.0,0.0,11132.0,35.10%,26.0,f,0.0,0.0,7793.04379,6568.42,7000.0,793.04,0.0,0.0,0.0,Jan-13,658.15,,Jan-18,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
