transaction_id,product_name,category,price,quantity,total_value,city,status,date,customer_id
TRX0070584,Madu Asli 500ml,Food & Beverage,105509,1,105509,Bekasi,completed,2024-03-23,CUST001116
TRX0070585,Board Game Family,Toys,275425,4,1101700,Depok,completed,2024-11-29,CUST021069
TRX0070586,Granola Homemade,Food & Beverage,63810,2,127620,Semarang,returned,2024-07-07,CUST012181
TRX0070587,Lip Cream Matte,Beauty,88373,3,265119,Depok,completed,2024-11-26,CUST046111
TRX0070588,Kaos Polos Premium,Fashion,122556,5,612780,Depok,completed,2024-09-21,CUST026261
TRX0070589,Pot Keramik Set,Home & Garden,247198,1,247198,Makassar,returned,2024-11-08,CUST015086
TRX0070590,Board Game Family,Toys,245148,3,735444,Jakarta,completed,2024-02-10,CUST003480
TRX0070591,Tanaman Monstera,Home & Garden,142526,5,712630,Surabaya,completed,2024-02-05,CUST011151
TRX0070592,Kemeja Flannel,Fashion,205162,3,615486,Bandung,completed,2024-09-07,CUST045990
TRX0070593,Matras Yoga 6mm,Sports,179389,4,717556,Bekasi,returned,2024-03-24,CUST003719
TRX0070594,Komik Manga Vol 1,Books,68816,3,206448,Bandung,completed,2024-02-27,CUST044532
TRX0070595,Board Game Family,Toys,294039,1,294039,Medan,completed,2024-01-02,CUST039189
TRX0070596,Powerbank 20K,Electronics,250323,4,1001292,Surabaya,completed,2024-12-15,CUST012819
TRX0070597,TWS Earbuds,Electronics,394181,5,1970905,Semarang,cancelled,2024-04-04,CUST002365
TRX0070598,Atomic Habits ID,Books,115870,2,231740,Tangerang,completed,2024-07-18,CUST042046
TRX0070599,TWS Earbuds,Electronics,412912,3,1238736,Medan,completed,2024-03-05,CUST038453
TRX0070600,Kemeja Flannel,Fashion,222242,3,666726,Tangerang,completed,2024-04-08,CUST034442
TRX0070601,Jump Rope Speed,Sports,78236,3,234708,Medan,completed,2024-01-18,CUST032336
TRX0070602,Kaos Polos Premium,Fashion,141432,1,141432,Surabaya,completed,2024-11-02,CUST013976
TRX0070603,Tanaman Monstera,Home & Garden,126319,1,126319,Makassar,completed,2024-07-22,CUST046605
TRX0070604,Talenan Kayu,Home & Garden,76138,5,380690,Jakarta,completed,2024-02-03,CUST002726
TRX0070605,Lego City Set,Toys,443611,5,2218055,Semarang,completed,2024-04-24,CUST005390
TRX0070606,Masker Wajah Sheet,Beauty,48638,1,48638,Semarang,completed,2024-01-14,CUST031841
TRX0070607,Tas Ransel Kulit,Fashion,541277,1,541277,Depok,returned,2024-02-22,CUST029244
TRX0070608,Rich Dad Poor Dad,Books,94253,1,94253,Bekasi,returned,2024-09-18,CUST030176
TRX0070609,Pot Keramik Set,Home & Garden,211276,4,845104,Bandung,completed,2024-11-21,CUST027299
TRX0070610,Lip Cream Matte,Beauty,69941,4,279764,Bekasi,completed,2024-03-30,CUST041242
TRX0070611,Kopi Arabica 250g,Food & Beverage,87736,2,175472,Bandung,returned,2024-03-22,CUST034744
TRX0070612,Playdough Set,Toys,84805,4,339220,Surabaya,completed,2024-09-03,CUST031662
TRX0070613,Madu Asli 500ml,Food & Beverage,123146,3,369438,Bekasi,returned,2024-09-29,CUST019759
TRX0070614,Novel Bestseller,Books,93622,5,468110,Bandung,completed,2024-01-12,CUST040265
TRX0070615,Celana Chino,Fashion,324755,2,649510,Medan,returned,2024-09-07,CUST044327
TRX0070616,Sneakers Canvas,Fashion,361165,4,1444660,Palembang,returned,2024-05-26,CUST012433
TRX0070617,Lip Cream Matte,Beauty,71559,3,214677,Semarang,completed,2024-02-12,CUST044650
TRX0070618,Rich Dad Poor Dad,Books,104503,4,418012,Bandung,completed,2024-01-19,CUST024048
TRX0070619,Kemeja Flannel,Fashion,203047,2,406094,Bandung,completed,2024-11-21,CUST037276
TRX0070620,Tas Ransel Kulit,Fashion,587087,1,587087,Depok,completed,2024-03-19,CUST038150
TRX0070621,Lampu LED Strip,Home & Garden,92562,3,277686,Palembang,cancelled,2024-08-30,CUST000895
TRX0070622,Tas Ransel Kulit,Fashion,509417,5,2547085,Tangerang,completed,2024-11-29,CUST036678
TRX0070623,Lego City Set,Toys,454929,3,1364787,Bekasi,completed,2024-08-09,CUST043671
TRX0070624,Kopi Arabica 250g,Food & Beverage,79924,3,239772,Bandung,completed,2024-10-06,CUST009441
TRX0070625,Pot Keramik Set,Home & Garden,217996,2,435992,Bandung,returned,2024-11-17,CUST036681
TRX0070626,Sunscreen SPF50,Beauty,125479,3,376437,Jakarta,completed,2024-05-08,CUST026235
TRX0070627,Air Purifier Mini,Home & Garden,662546,5,3312730,Tangerang,completed,2024-04-29,CUST026154
TRX0070628,Tas Gym Waterproof,Sports,211214,1,211214,Depok,returned,2024-11-10,CUST049589
TRX0070629,Lego City Set,Toys,497682,4,1990728,Semarang,completed,2024-09-27,CUST019892
TRX0070630,Novel Bestseller,Books,77311,4,309244,Depok,returned,2024-07-13,CUST024763
TRX0070631,Sunscreen SPF50,Beauty,131984,1,131984,Makassar,completed,2024-01-11,CUST002261
TRX0070632,Pot Keramik Set,Home & Garden,190434,5,952170,Bekasi,returned,2024-01-12,CUST000186
TRX0070633,Lip Cream Matte,Beauty,76750,3,230250,Depok,completed,2024-08-10,CUST038347
TRX0070634,Madu Asli 500ml,Food & Beverage,125148,5,625740,Bekasi,completed,2024-12-02,CUST034733
TRX0070635,Jump Rope Speed,Sports,86403,5,432015,Bandung,completed,2024-05-28,CUST021917
TRX0070636,Novel Bestseller,Books,74835,5,374175,Bandung,returned,2024-12-20,CUST005111
TRX0070637,Tas Gym Waterproof,Sports,209324,5,1046620,Makassar,completed,2024-12-24,CUST001214
TRX0070638,Board Game Family,Toys,300268,1,300268,Jakarta,completed,2024-05-16,CUST010610
TRX0070639,Tas Ransel Kulit,Fashion,505195,4,2020780,Surabaya,completed,2024-11-30,CUST003328
TRX0070640,Lampu LED Strip,Home & Garden,104775,2,209550,Tangerang,cancelled,2024-06-19,CUST048680
TRX0070641,Kaos Polos Premium,Fashion,141234,5,706170,Semarang,completed,2024-04-22,CUST048564
TRX0070642,Playdough Set,Toys,81198,5,405990,Surabaya,completed,2024-11-06,CUST041442
TRX0070643,Kaos Polos Premium,Fashion,140389,3,421167,Depok,completed,2024-01-22,CUST030419
TRX0070644,Kemeja Flannel,Fashion,184060,4,736240,Medan,completed,2024-08-25,CUST002481
TRX0070645,Playdough Set,Toys,106417,1,106417,Jakarta,completed,2024-02-15,CUST002555
TRX0070646,Masker Wajah Sheet,Beauty,43936,2,87872,Tangerang,cancelled,2024-12-13,CUST003228
TRX0070647,Komik Manga Vol 1,Books,56898,3,170694,Semarang,cancelled,2024-09-16,CUST038645
TRX0070648,Buku Pemrograman Py,Books,145812,4,583248,Tangerang,completed,2024-02-29,CUST048197
TRX0070649,Kemeja Flannel,Fashion,228348,1,228348,Tangerang,completed,2024-11-30,CUST026092
TRX0070650,Kemeja Flannel,Fashion,196016,5,980080,Semarang,completed,2024-04-20,CUST029896
TRX0070651,Lego City Set,Toys,506127,4,2024508,Bandung,completed,2024-02-23,CUST036729
TRX0070652,Talenan Kayu,Home & Garden,72157,5,360785,Surabaya,returned,2024-03-11,CUST046082
TRX0070653,Tanaman Monstera,Home & Garden,128749,5,643745,Jakarta,completed,2024-05-21,CUST014986
TRX0070654,TWS Earbuds,Electronics,474462,1,474462,Makassar,returned,2024-12-29,CUST009044
TRX0070655,RC Car Offroad,Toys,364335,3,1093005,Bekasi,cancelled,2024-10-21,CUST018947
TRX0070656,Granola Homemade,Food & Beverage,77245,1,77245,Medan,completed,2024-10-08,CUST004184
TRX0070657,Madu Asli 500ml,Food & Beverage,108016,5,540080,Bandung,completed,2024-07-22,CUST027910
TRX0070658,Novel Bestseller,Books,75848,4,303392,Makassar,cancelled,2024-03-23,CUST016777
TRX0070659,Pot Keramik Set,Home & Garden,199906,4,799624,Bandung,completed,2024-06-10,CUST014693
TRX0070660,Playdough Set,Toys,104822,4,419288,Bandung,completed,2024-09-07,CUST043284
TRX0070661,Buku Pemrograman Py,Books,154759,2,309518,Semarang,cancelled,2024-08-24,CUST031402
TRX0070662,Lampu LED Strip,Home & Garden,97298,1,97298,Tangerang,completed,2024-07-12,CUST041176
TRX0070663,Powerbank 20K,Electronics,238136,3,714408,Semarang,cancelled,2024-12-11,CUST034065
TRX0070664,Kaos Polos Premium,Fashion,111748,5,558740,Jakarta,cancelled,2024-08-16,CUST021485
TRX0070665,Celana Chino,Fashion,278648,1,278648,Surabaya,completed,2024-07-22,CUST046532
TRX0070666,Kaos Polos Premium,Fashion,130793,5,653965,Depok,completed,2024-06-23,CUST017941
TRX0070667,Talenan Kayu,Home & Garden,78189,1,78189,Jakarta,completed,2024-02-21,CUST029385
TRX0070668,Sneakers Canvas,Fashion,368142,5,1840710,Palembang,completed,2024-06-16,CUST032846
TRX0070669,Board Game Family,Toys,263732,3,791196,Bekasi,completed,2024-08-03,CUST033495
TRX0070670,Sunscreen SPF50,Beauty,158165,1,158165,Tangerang,completed,2024-02-08,CUST034880
TRX0070671,Pot Keramik Set,Home & Garden,203602,2,407204,Bandung,completed,2024-01-06,CUST029631
TRX0070672,Tanaman Monstera,Home & Garden,154100,3,462300,Depok,cancelled,2024-04-12,CUST014262
TRX0070673,Powerbank 20K,Electronics,241606,3,724818,Semarang,cancelled,2024-03-21,CUST049407
TRX0070674,Jump Rope Speed,Sports,85748,1,85748,Tangerang,completed,2024-04-11,CUST017364
TRX0070675,Smartphone X12,Electronics,3805516,2,7611032,Tangerang,completed,2024-01-25,CUST025031
TRX0070676,TWS Earbuds,Electronics,382505,1,382505,Bandung,completed,2024-09-29,CUST038782
TRX0070677,TWS Earbuds,Electronics,403052,5,2015260,Makassar,completed,2024-02-19,CUST020681
TRX0070678,Matras Yoga 6mm,Sports,184351,3,553053,Palembang,cancelled,2024-02-03,CUST011616
TRX0070679,Smartphone X12,Electronics,3003579,3,9010737,Tangerang,completed,2024-08-24,CUST042966
TRX0070680,Sepatu Lari Pro,Sports,930790,1,930790,Depok,cancelled,2024-04-12,CUST043612
TRX0070681,Rich Dad Poor Dad,Books,107738,3,323214,Tangerang,returned,2024-10-21,CUST049519
TRX0070682,Talenan Kayu,Home & Garden,66095,1,66095,Depok,completed,2024-08-03,CUST000101
TRX0070683,Madu Asli 500ml,Food & Beverage,107877,2,215754,Makassar,completed,2024-04-25,CUST009281
TRX0070684,RC Car Offroad,Toys,328640,5,1643200,Medan,returned,2024-05-14,CUST042979
TRX0070685,Powerbank 20K,Electronics,317887,5,1589435,Makassar,cancelled,2024-10-23,CUST004642
TRX0070686,Atomic Habits ID,Books,115363,1,115363,Depok,cancelled,2024-05-01,CUST021327
TRX0070687,Atomic Habits ID,Books,134092,4,536368,Medan,completed,2024-05-22,CUST027737
TRX0070688,TWS Earbuds,Electronics,482839,1,482839,Bekasi,completed,2024-10-15,CUST025128
TRX0070689,Tas Ransel Kulit,Fashion,469239,4,1876956,Depok,completed,2024-06-25,CUST021987
TRX0070690,Madu Asli 500ml,Food & Beverage,134346,1,134346,Palembang,completed,2024-03-22,CUST048000
TRX0070691,Komik Manga Vol 1,Books,63413,3,190239,Tangerang,completed,2024-03-13,CUST032000
TRX0070692,Smartphone X12,Electronics,3478664,5,17393320,Tangerang,completed,2024-05-05,CUST009974
TRX0070693,Kemeja Flannel,Fashion,216663,3,649989,Semarang,completed,2024-02-09,CUST009427
TRX0070694,Tas Ransel Kulit,Fashion,581008,4,2324032,Bandung,cancelled,2024-05-23,CUST011655
TRX0070695,Puzzle 1000 pcs,Toys,125909,3,377727,Tangerang,completed,2024-04-15,CUST017031
TRX0070696,Tas Gym Waterproof,Sports,244982,2,489964,Makassar,returned,2024-09-20,CUST019779
TRX0070697,RC Car Offroad,Toys,340358,5,1701790,Makassar,completed,2024-11-12,CUST043376
TRX0070698,RC Car Offroad,Toys,382439,1,382439,Tangerang,completed,2024-10-10,CUST045961
TRX0070699,Protein Bar Box,Food & Beverage,181493,2,362986,Bandung,completed,2024-02-16,CUST004858
TRX0070700,Tanaman Monstera,Home & Garden,139606,5,698030,Depok,returned,2024-06-30,CUST025372
TRX0070701,Board Game Family,Toys,244463,1,244463,Bekasi,completed,2024-06-15,CUST016000
TRX0070702,Talenan Kayu,Home & Garden,69146,4,276584,Makassar,completed,2024-10-27,CUST035371
TRX0070703,Komik Manga Vol 1,Books,57157,1,57157,Makassar,completed,2024-10-09,CUST022581
TRX0070704,Rich Dad Poor Dad,Books,108010,1,108010,Makassar,completed,2024-03-05,CUST020676
TRX0070705,Serum Vitamin C,Beauty,213866,2,427732,Medan,completed,2024-11-28,CUST020203
TRX0070706,Madu Asli 500ml,Food & Beverage,129088,3,387264,Jakarta,completed,2024-06-12,CUST024576
TRX0070707,Granola Homemade,Food & Beverage,71763,3,215289,Semarang,returned,2024-02-01,CUST021483
TRX0070708,Moisturizer Aloe,Beauty,182251,3,546753,Depok,completed,2024-10-25,CUST042700
TRX0070709,Powerbank 20K,Electronics,291904,3,875712,Bandung,completed,2024-03-02,CUST012039
TRX0070710,Board Game Family,Toys,315287,3,945861,Jakarta,completed,2024-01-28,CUST037508
TRX0070711,Moisturizer Aloe,Beauty,164261,3,492783,Semarang,completed,2024-03-16,CUST034394
TRX0070712,Komik Manga Vol 1,Books,67668,4,270672,Depok,returned,2024-01-22,CUST048778
TRX0070713,Komik Manga Vol 1,Books,66369,5,331845,Palembang,completed,2024-02-15,CUST018412
TRX0070714,Buku Pemrograman Py,Books,156797,1,156797,Makassar,returned,2024-03-13,CUST045568
TRX0070715,Buku Pemrograman Py,Books,151796,2,303592,Depok,completed,2024-03-26,CUST009769
TRX0070716,Matras Yoga 6mm,Sports,198541,5,992705,Tangerang,completed,2024-05-27,CUST035267
TRX0070717,Masker Wajah Sheet,Beauty,45102,5,225510,Palembang,completed,2024-10-16,CUST018862
TRX0070718,Powerbank 20K,Electronics,273637,5,1368185,Semarang,completed,2024-11-28,CUST006114
TRX0070719,Board Game Family,Toys,255954,5,1279770,Tangerang,returned,2024-11-11,CUST035869
TRX0070720,RC Car Offroad,Toys,332346,1,332346,Semarang,completed,2024-09-08,CUST029746
TRX0070721,Atomic Habits ID,Books,123972,1,123972,Semarang,completed,2024-05-18,CUST028635
TRX0070722,Moisturizer Aloe,Beauty,160926,4,643704,Semarang,completed,2024-04-07,CUST022571
TRX0070723,Talenan Kayu,Home & Garden,70934,3,212802,Palembang,completed,2024-06-11,CUST010422
TRX0070724,Kemeja Flannel,Fashion,221274,4,885096,Depok,completed,2024-02-08,CUST037365
TRX0070725,Playdough Set,Toys,100141,4,400564,Bandung,completed,2024-10-24,CUST026180
TRX0070726,Sneakers Canvas,Fashion,331483,1,331483,Medan,completed,2024-12-30,CUST031713
TRX0070727,RC Car Offroad,Toys,419987,1,419987,Bekasi,completed,2024-12-28,CUST038502
TRX0070728,Air Purifier Mini,Home & Garden,626896,2,1253792,Palembang,completed,2024-11-25,CUST023063
TRX0070729,Air Purifier Mini,Home & Garden,762398,4,3049592,Surabaya,completed,2024-10-18,CUST041785
TRX0070730,Sneakers Canvas,Fashion,425225,1,425225,Depok,completed,2024-05-09,CUST043078
TRX0070731,Air Purifier Mini,Home & Garden,593875,5,2969375,Depok,completed,2024-02-15,CUST031989
TRX0070732,Kopi Arabica 250g,Food & Beverage,96285,3,288855,Surabaya,completed,2024-01-31,CUST049231
TRX0070733,Granola Homemade,Food & Beverage,71565,3,214695,Bandung,completed,2024-08-03,CUST034509
TRX0070734,Sunscreen SPF50,Beauty,162024,4,648096,Palembang,completed,2024-02-01,CUST036435
TRX0070735,Laptop UltraBook,Electronics,8146501,2,16293002,Tangerang,completed,2024-12-21,CUST037996
TRX0070736,Buku Pemrograman Py,Books,139731,4,558924,Depok,cancelled,2024-05-24,CUST030137
TRX0070737,Matras Yoga 6mm,Sports,158946,2,317892,Semarang,cancelled,2024-11-11,CUST041087
TRX0070738,Atomic Habits ID,Books,104195,3,312585,Jakarta,completed,2024-09-26,CUST044463
TRX0070739,Kopi Arabica 250g,Food & Beverage,79595,3,238785,Palembang,completed,2024-06-27,CUST010743
TRX0070740,Matras Yoga 6mm,Sports,199845,4,799380,Makassar,completed,2024-04-28,CUST032602
TRX0070741,RC Car Offroad,Toys,415411,4,1661644,Palembang,completed,2024-05-26,CUST032946
TRX0070742,Rich Dad Poor Dad,Books,102016,5,510080,Tangerang,cancelled,2024-12-12,CUST023345
TRX0070743,Dumbbell 5kg Pair,Sports,295897,1,295897,Surabaya,cancelled,2024-05-10,CUST019819
TRX0070744,TWS Earbuds,Electronics,383836,5,1919180,Surabaya,returned,2024-07-01,CUST021803
TRX0070745,Atomic Habits ID,Books,108172,2,216344,Bandung,completed,2024-01-18,CUST034583
TRX0070746,Dumbbell 5kg Pair,Sports,365661,3,1096983,Jakarta,completed,2024-06-30,CUST016337
TRX0070747,Buku Pemrograman Py,Books,133884,5,669420,Medan,completed,2024-09-07,CUST005556
TRX0070748,Rich Dad Poor Dad,Books,111530,1,111530,Medan,cancelled,2024-07-01,CUST030502
TRX0070749,Sepatu Lari Pro,Sports,822282,1,822282,Bekasi,completed,2024-09-10,CUST037173
TRX0070750,Board Game Family,Toys,280912,3,842736,Depok,completed,2024-09-27,CUST047376
TRX0070751,Sepatu Lari Pro,Sports,772913,3,2318739,Tangerang,completed,2024-06-10,CUST007167
TRX0070752,Laptop UltraBook,Electronics,7515810,4,30063240,Bandung,completed,2024-06-19,CUST036097
TRX0070753,Air Purifier Mini,Home & Garden,645469,4,2581876,Semarang,completed,2024-11-20,CUST046624
TRX0070754,Masker Wajah Sheet,Beauty,51278,1,51278,Palembang,cancelled,2024-09-19,CUST016434
TRX0070755,Granola Homemade,Food & Beverage,70297,5,351485,Depok,completed,2024-08-21,CUST029881
TRX0070756,Masker Wajah Sheet,Beauty,38884,3,116652,Jakarta,completed,2024-12-09,CUST023658
TRX0070757,Kopi Arabica 250g,Food & Beverage,86590,1,86590,Tangerang,completed,2024-05-03,CUST035989
TRX0070758,Sneakers Canvas,Fashion,402449,3,1207347,Makassar,completed,2024-07-22,CUST034082
TRX0070759,Kemeja Flannel,Fashion,237109,2,474218,Bekasi,cancelled,2024-10-23,CUST007915
TRX0070760,Laptop UltraBook,Electronics,8357841,2,16715682,Makassar,completed,2024-08-14,CUST029264
TRX0070761,Kemeja Flannel,Fashion,234651,5,1173255,Medan,completed,2024-07-21,CUST024248
TRX0070762,Laptop UltraBook,Electronics,8334957,3,25004871,Makassar,completed,2024-11-23,CUST041328
TRX0070763,Kopi Arabica 250g,Food & Beverage,86336,3,259008,Makassar,returned,2024-04-18,CUST047546
TRX0070764,Air Purifier Mini,Home & Garden,583685,4,2334740,Tangerang,completed,2024-04-30,CUST015972
TRX0070765,Pot Keramik Set,Home & Garden,191225,1,191225,Depok,completed,2024-09-09,CUST040862
TRX0070766,Lampu LED Strip,Home & Garden,96510,4,386040,Bandung,cancelled,2024-03-17,CUST049288
TRX0070767,Jump Rope Speed,Sports,86992,4,347968,Surabaya,completed,2024-10-12,CUST049842
TRX0070768,Air Purifier Mini,Home & Garden,740018,2,1480036,Makassar,completed,2024-06-14,CUST038182
TRX0070769,Kaos Polos Premium,Fashion,145365,3,436095,Palembang,completed,2024-01-10,CUST021771
TRX0070770,Tas Gym Waterproof,Sports,226945,4,907780,Jakarta,completed,2024-12-18,CUST003172
TRX0070771,Novel Bestseller,Books,77429,3,232287,Bandung,returned,2024-02-12,CUST023692
TRX0070772,Pot Keramik Set,Home & Garden,226460,5,1132300,Medan,cancelled,2024-12-05,CUST026708
TRX0070773,Tas Gym Waterproof,Sports,223552,5,1117760,Medan,returned,2024-12-08,CUST042988
TRX0070774,Dumbbell 5kg Pair,Sports,360415,4,1441660,Jakarta,completed,2024-02-04,CUST019387
TRX0070775,Playdough Set,Toys,92285,5,461425,Depok,completed,2024-05-28,CUST002460
TRX0070776,Sepatu Lari Pro,Sports,951521,1,951521,Semarang,completed,2024-07-12,CUST026730
TRX0070777,Novel Bestseller,Books,77316,1,77316,Bandung,completed,2024-02-13,CUST041004
TRX0070778,Tas Gym Waterproof,Sports,264478,1,264478,Bekasi,cancelled,2024-05-18,CUST003612
TRX0070779,Puzzle 1000 pcs,Toys,122914,1,122914,Jakarta,completed,2024-12-13,CUST044062
TRX0070780,TWS Earbuds,Electronics,460347,3,1381041,Surabaya,cancelled,2024-09-06,CUST001330
TRX0070781,Board Game Family,Toys,282992,5,1414960,Palembang,completed,2024-04-25,CUST011816
TRX0070782,Pot Keramik Set,Home & Garden,203946,3,611838,Bekasi,returned,2024-11-15,CUST026469
TRX0070783,Jump Rope Speed,Sports,85981,3,257943,Surabaya,cancelled,2024-06-24,CUST021767
TRX0070784,Masker Wajah Sheet,Beauty,40316,1,40316,Makassar,completed,2024-02-27,CUST025914
TRX0070785,Smartphone X12,Electronics,3177963,2,6355926,Jakarta,returned,2024-08-04,CUST010158
TRX0070786,Moisturizer Aloe,Beauty,165018,1,165018,Bandung,completed,2024-03-26,CUST007563
TRX0070787,Protein Bar Box,Food & Beverage,168154,2,336308,Bekasi,completed,2024-11-25,CUST002146
TRX0070788,Jump Rope Speed,Sports,92887,2,185774,Semarang,completed,2024-12-21,CUST047140
TRX0070789,Tas Gym Waterproof,Sports,214488,3,643464,Bandung,completed,2024-12-17,CUST001137
TRX0070790,Serum Vitamin C,Beauty,248856,5,1244280,Surabaya,returned,2024-11-07,CUST003394
TRX0070791,Air Purifier Mini,Home & Garden,730965,4,2923860,Makassar,returned,2024-05-28,CUST004228
TRX0070792,Powerbank 20K,Electronics,253896,1,253896,Semarang,completed,2024-03-11,CUST008624
TRX0070793,Air Purifier Mini,Home & Garden,775054,3,2325162,Bekasi,completed,2024-12-17,CUST013665
TRX0070794,Novel Bestseller,Books,80690,4,322760,Tangerang,returned,2024-12-26,CUST037743
TRX0070795,Green Tea Premium,Food & Beverage,59476,5,297380,Semarang,completed,2024-04-01,CUST007486
TRX0070796,Masker Wajah Sheet,Beauty,41400,1,41400,Surabaya,completed,2024-10-03,CUST049228
TRX0070797,Lip Cream Matte,Beauty,87711,5,438555,Bandung,completed,2024-03-01,CUST000227
TRX0070798,Sepatu Lari Pro,Sports,725194,2,1450388,Tangerang,returned,2024-06-23,CUST014490
TRX0070799,Laptop UltraBook,Electronics,8209769,5,41048845,Palembang,cancelled,2024-12-22,CUST015797
TRX0070800,Board Game Family,Toys,264385,2,528770,Semarang,completed,2024-05-14,CUST028452
TRX0070801,Masker Wajah Sheet,Beauty,41724,4,166896,Depok,completed,2024-04-19,CUST043107
TRX0070802,Sunscreen SPF50,Beauty,158666,1,158666,Medan,completed,2024-10-23,CUST034559
TRX0070803,Kaos Polos Premium,Fashion,136151,3,408453,Semarang,cancelled,2024-06-15,CUST025615
TRX0070804,Komik Manga Vol 1,Books,60266,2,120532,Palembang,completed,2024-02-06,CUST001141
TRX0070805,Jump Rope Speed,Sports,82242,4,328968,Palembang,completed,2024-08-30,CUST045088
TRX0070806,Serum Vitamin C,Beauty,258987,1,258987,Depok,cancelled,2024-04-23,CUST047701
TRX0070807,Sunscreen SPF50,Beauty,127629,5,638145,Semarang,completed,2024-08-17,CUST008417
TRX0070808,Protein Bar Box,Food & Beverage,166428,1,166428,Surabaya,completed,2024-07-19,CUST046643
TRX0070809,Smartphone X12,Electronics,3696806,5,18484030,Jakarta,returned,2024-05-23,CUST045649
TRX0070810,Atomic Habits ID,Books,124348,3,373044,Tangerang,completed,2024-06-09,CUST006531
TRX0070811,Masker Wajah Sheet,Beauty,47148,2,94296,Bandung,completed,2024-06-25,CUST018503
TRX0070812,Novel Bestseller,Books,91875,5,459375,Palembang,completed,2024-06-05,CUST036265
TRX0070813,Puzzle 1000 pcs,Toys,111632,2,223264,Tangerang,completed,2024-12-28,CUST040888
TRX0070814,Serum Vitamin C,Beauty,250734,1,250734,Jakarta,completed,2024-08-05,CUST015579
TRX0070815,Lampu LED Strip,Home & Garden,80970,3,242910,Semarang,completed,2024-07-27,CUST030522
TRX0070816,Puzzle 1000 pcs,Toys,137656,4,550624,Depok,returned,2024-09-04,CUST024578
TRX0070817,Tas Gym Waterproof,Sports,213916,4,855664,Bandung,completed,2024-03-18,CUST028657
TRX0070818,Green Tea Premium,Food & Beverage,53706,4,214824,Bekasi,completed,2024-06-04,CUST035576
TRX0070819,Sepatu Lari Pro,Sports,923487,5,4617435,Bandung,completed,2024-11-11,CUST007988
TRX0070820,Air Purifier Mini,Home & Garden,612000,5,3060000,Semarang,completed,2024-11-28,CUST023577
TRX0070821,Madu Asli 500ml,Food & Beverage,113511,5,567555,Jakarta,completed,2024-03-19,CUST038026
TRX0070822,Sepatu Lari Pro,Sports,732263,5,3661315,Jakarta,completed,2024-08-21,CUST004474
TRX0070823,Sneakers Canvas,Fashion,356813,5,1784065,Makassar,completed,2024-11-07,CUST040045
TRX0070824,RC Car Offroad,Toys,420606,3,1261818,Tangerang,completed,2024-04-05,CUST046358
TRX0070825,Serum Vitamin C,Beauty,209933,5,1049665,Bekasi,completed,2024-12-08,CUST044243
TRX0070826,Protein Bar Box,Food & Beverage,195232,4,780928,Semarang,completed,2024-09-10,CUST026525
TRX0070827,Powerbank 20K,Electronics,281483,2,562966,Jakarta,completed,2024-01-02,CUST049611
TRX0070828,Kemeja Flannel,Fashion,239040,5,1195200,Semarang,completed,2024-02-14,CUST024997
TRX0070829,Masker Wajah Sheet,Beauty,39300,5,196500,Surabaya,completed,2024-06-22,CUST046469
TRX0070830,Masker Wajah Sheet,Beauty,42513,5,212565,Tangerang,completed,2024-12-02,CUST012931
TRX0070831,Matras Yoga 6mm,Sports,169365,5,846825,Jakarta,completed,2024-10-19,CUST002053
TRX0070832,Sunscreen SPF50,Beauty,133744,3,401232,Makassar,completed,2024-11-20,CUST014932
TRX0070833,Kaos Polos Premium,Fashion,121849,4,487396,Semarang,cancelled,2024-03-20,CUST013010
TRX0070834,Smartphone X12,Electronics,3497487,3,10492461,Tangerang,completed,2024-03-02,CUST020701
TRX0070835,"Smart TV 43""",Electronics,4436875,3,13310625,Surabaya,completed,2024-11-18,CUST038188
TRX0070836,Tas Ransel Kulit,Fashion,489305,5,2446525,Bekasi,returned,2024-03-23,CUST024573
TRX0070837,Tas Gym Waterproof,Sports,240458,1,240458,Tangerang,returned,2024-07-24,CUST025464
TRX0070838,Board Game Family,Toys,292797,3,878391,Medan,completed,2024-06-08,CUST029140
TRX0070839,Sunscreen SPF50,Beauty,139388,3,418164,Bekasi,completed,2024-06-01,CUST013082
TRX0070840,Novel Bestseller,Books,100156,2,200312,Palembang,cancelled,2024-03-24,CUST033109
TRX0070841,Granola Homemade,Food & Beverage,68507,3,205521,Makassar,completed,2024-06-05,CUST038492
TRX0070842,Smartphone X12,Electronics,3029062,5,15145310,Bekasi,returned,2024-01-07,CUST006510
TRX0070843,Kaos Polos Premium,Fashion,126948,5,634740,Palembang,cancelled,2024-05-12,CUST027137
TRX0070844,Rich Dad Poor Dad,Books,103072,5,515360,Tangerang,completed,2024-03-01,CUST005310
TRX0070845,Matras Yoga 6mm,Sports,180377,2,360754,Makassar,cancelled,2024-11-16,CUST034115
TRX0070846,Smartphone X12,Electronics,3910409,2,7820818,Tangerang,completed,2024-04-20,CUST013112
TRX0070847,Playdough Set,Toys,84453,3,253359,Surabaya,completed,2024-03-25,CUST037282
TRX0070848,Green Tea Premium,Food & Beverage,49034,5,245170,Depok,cancelled,2024-04-16,CUST000169
TRX0070849,Matras Yoga 6mm,Sports,195575,3,586725,Jakarta,completed,2024-08-20,CUST035210
TRX0070850,Matras Yoga 6mm,Sports,194466,2,388932,Palembang,completed,2024-05-26,CUST000406
TRX0070851,Talenan Kayu,Home & Garden,73403,5,367015,Surabaya,completed,2024-08-17,CUST043947
