,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
21941,,,4800.0,4800.0,4300.0, 36 months,6.54%,147.21,A,A4,Scholastic Publishing,4 years,RENT,60000.0,Source Verified,Dec-10,Fully Paid,n,,  Borrower added on 12/21/10 > Credit card payment consolidation<br/>,debt_consolidation,Lending Club Consolidation Loan,111xx,NY,5.08,0.0,Nov-01,0.0,,,4.0,0.0,6047.0,24.40%,17.0,f,0.0,0.0,5294.55164,4743.04,4800.0,494.55,0.0,0.0,0.0,Dec-13,43.0,,Dec-13,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
34381,,,12000.0,12000.0,11987.88113, 36 months,14.96%,415.74,D,D2,Prometric,2 years,RENT,40046.0,Not Verified,Nov-09,Fully Paid,n,,"  560723 added on 10/21/09 > This amount is to refinance a previous 5yr personal loan (46 months left) and my credit card debt. I currently pay more than $600 a month toward them, more than the minimum payment, and intend to allocate at least that much to this loan. I intend to get out of debt within 2 yrs and needed to reduce the interest rates. The listed income does not account for a part-time job providing $250-$350 a week after taxes. My plan it to use these $1000+ to pay for car-loan ($300, 27 months left) insurance and this. I just got a pay increase, so I feel secure at work. Thanks! 560723 added on 10/21/09 > The personal loan is $6300 at 24% and I have a closed credit card account with $1400 remaining at 22%. The current revolving balance includes 3 cards that will reset in december at 17% variable. As soon as the fed starts increasing its rate, I am toast.",debt_consolidation,Refi 1,211xx,MD,19.78,0.0,Aug-06,0.0,,,5.0,0.0,3147.0,73.20%,8.0,f,0.0,0.0,14169.93571,14153.76,12000.0,2169.94,0.0,0.0,0.0,Jul-11,5256.95,,Jan-17,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
16974,,,12375.0,12375.0,12375.0, 36 months,7.29%,383.75,A,A4,Regions ,5 years,MORTGAGE,33000.0,Verified,Apr-11,Fully Paid,n,,  Borrower added on 04/09/11 > This loan is to consalidate all credit cards and help cover bills for our son's birth.<br/> Borrower added on 04/10/11 > This loan is going to help by taking the $600 I spend a month on all the different credit cards down to a payment of only around $400 which is going to give us more money for the things our son needs.<br/>,credit_card,andrea's loan,325xx,FL,21.96,0.0,Sep-01,2.0,,,12.0,0.0,8539.0,26.90%,32.0,f,0.0,0.0,13545.37174,13545.37,12375.0,1170.37,0.0,0.0,0.0,Jan-13,5888.26,,Dec-16,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
2334,,,7100.0,7100.0,7100.0, 36 months,12.42%,237.25,B,B4,"H&T Seafood Inc,",< 1 year,OWN,24000.0,Not Verified,Nov-11,Fully Paid,n,,  Borrower added on 11/21/11 > I am trying to consolidate a couple of small balance credit cards.The total balance I pay each month for those cards are higher than the monthly loan amount.  I have never been late on a payment. <br>,debt_consolidation,Loan,917xx,CA,17.65,0.0,Mar-06,1.0,,,14.0,0.0,10218.0,79.20%,15.0,f,0.0,0.0,8474.261098,8474.26,7100.0,1374.26,0.0,0.0,0.0,May-14,1837.2,,Oct-17,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
17466,,,15000.0,15000.0,15000.0, 36 months,11.11%,491.87,B,B5,U.S. Military,5 years,RENT,50000.0,Verified,Apr-11,Charged Off,n,,,small_business,Business,967xx,HI,20.45,1.0,Dec-05,0.0,16.0,,4.0,0.0,3518.0,26.50%,13.0,f,0.0,0.0,5552.73,5552.73,3665.74,1232.96,0.0,654.03,114.1254,Feb-12,491.87,,Oct-16,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
33588,,,12000.0,12000.0,11825.0, 36 months,8.94%,381.26,A,A5,Daily Racing Form,< 1 year,RENT,47500.0,Not Verified,Dec-09,Fully Paid,n,,,debt_consolidation,Excellent credit,110xx,NY,2.78,0.0,Feb-95,0.0,,,5.0,0.0,6877.0,20%,17.0,f,0.0,0.0,13047.6293,12857.35,12000.0,1047.63,0.0,0.0,0.0,Feb-11,8104.68,,Aug-17,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
12305,,,14400.0,14400.0,14150.0, 60 months,18.39%,368.73,E,E2,Fleetcor Technologies,9 years,MORTGAGE,37100.0,Source Verified,Jul-11,Fully Paid,n,,,credit_card,CC Payoff,701xx,LA,18.02,0.0,Mar-88,0.0,,,9.0,0.0,11742.0,97.80%,10.0,f,0.0,0.0,21772.07997,21394.09,14400.0,7372.08,0.0,0.0,0.0,Jul-15,4443.03,,Oct-16,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
17157,,,2400.0,2400.0,2400.0, 36 months,15.28%,83.53,D,D3,Adrian Yi,< 1 year,RENT,25000.0,Source Verified,Apr-11,Fully Paid,n,,,car,Car Loan,900xx,CA,6.24,0.0,Nov-03,0.0,26.0,,3.0,0.0,1154.0,96.20%,4.0,f,0.0,0.0,3037.163269,3037.16,2400.0,607.16,30.00000003,0.0,0.0,May-14,0.67,,Jan-18,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
10074,,,10000.0,10000.0,10000.0, 60 months,15.99%,243.13,D,D2,Lane County Oregon,5 years,MORTGAGE,94000.0,Source Verified,Aug-11,Fully Paid,n,,"  Borrower added on 08/03/11 > Basic consolidation of a couple credit cards, taxes owed and one used car loan. This will also help me for a future planned vacation.<br/>null",debt_consolidation,consolidation,974xx,OR,17.77,0.0,Nov-91,1.0,,,9.0,0.0,83589.0,82.90%,34.0,f,0.0,0.0,12870.26607,12870.27,10000.0,2870.27,0.0,0.0,0.0,Dec-13,4237.76,,Oct-15,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
39695,,,7725.0,7725.0,1025.0, 36 months,13.75%,263.09,E,E2,Paul Scherer & Company LLP,< 1 year,RENT,62200.0,Not Verified,Oct-07,Charged Off,n,,"I currently have 7 credit card accounts totalling approximately $10,000 in debt. I feel as though it is an unending cycle and trying to make 7 separate payments every month is a big hassle. I am trying to reduce the clutter and start living without debt.",debt_consolidation,Debt Consolidation,100xx,NY,9.8,0.0,Apr-99,3.0,0.0,0.0,8.0,0.0,12231.0,81%,13.0,f,0.0,0.0,6138.16,812.9,4386.34,1601.56,0.0,150.26,1.6,Dec-09,50.09,,Oct-16,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
34293,,,5000.0,5000.0,5000.0, 36 months,7.74%,156.1,A,A3,State Bar of AZ,2 years,MORTGAGE,80000.0,Not Verified,Nov-09,Fully Paid,n,, 563666 added on 10/27/09 > We are purchasing a new AC Unit.,home_improvement,AC Unit,850xx,AZ,0.54,0.0,May-93,0.0,,,11.0,0.0,429.0,0.60%,35.0,f,0.0,0.0,5543.37862,5543.38,5000.0,543.38,0.0,0.0,0.0,Nov-11,1955.75,,Feb-17,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
22543,,,8500.0,8500.0,8450.0, 36 months,9.99%,274.24,B,B4,TCVCG,< 1 year,RENT,19200.0,Not Verified,Dec-10,Fully Paid,n,,  Borrower added on 12/06/10 > I would like to consolidate all my credit cards and completely pay them off .<br/><br/>Thank you<br/> Borrower added on 12/06/10 > please help me consolidate my debt<br/> Borrower added on 12/06/10 > thank you<br/> Borrower added on 12/06/10 > thank you<br/> Borrower added on 12/07/10 > please help me receive this loan Thank you<br/> Borrower added on 12/07/10 > thank you<br/> Borrower added on 12/08/10 > what is the purpose of this ?<br/>,debt_consolidation,tracy,071xx,NJ,15.56,0.0,Jan-74,0.0,,116.0,7.0,1.0,8011.0,80.10%,8.0,f,0.0,0.0,8571.23,8520.81,8500.0,71.23,0.0,0.0,0.0,Jan-11,8572.49,,Jan-11,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
13874,,,6700.0,6700.0,6700.0, 60 months,20.62%,179.83,F,F2,Amerigroup Corporation,< 1 year,OWN,105000.0,Verified,Jun-11,Fully Paid,n,,  Borrower added on 06/03/11 > Loan to fund backyard inground pool.<br/>,home_improvement,Pool,272xx,NC,0.4,2.0,Aug-94,0.0,8.0,,3.0,0.0,798.0,44.30%,11.0,f,0.0,0.0,10789.62025,10789.62,6700.0,4089.62,0.0,0.0,0.0,Jun-16,179.65,,Apr-18,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
19797,,,18500.0,18500.0,18500.0, 36 months,16.02%,650.59,D,D5,,8 years,RENT,50400.0,Source Verified,Feb-11,Fully Paid,n,,  Borrower added on 02/08/11 > My parents were hit with some heavy flooding in Northern New Jersey a couple of months ago and homeowner's insurance only covered a portion of the repairs needed.  I am applying for this loan to cover the remaining damage that desperately needs to be repaired.<br/>,home_improvement,"Help Me, Help You!",076xx,NJ,8.29,1.0,Jun-97,2.0,13.0,,2.0,0.0,393.0,26.20%,11.0,f,0.0,0.0,23421.13902,23421.14,18500.0,4921.14,0.0,0.0,0.0,Mar-14,710.14,,Mar-18,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
24247,,,6000.0,6000.0,5850.0, 60 months,14.46%,141.05,D,D2,Milliman,10+ years,RENT,63450.0,Source Verified,Oct-10,Fully Paid,n,,  Borrower added on 10/25/10 > If it helps on your confidence. I have another loan with Lending Club that I have paid for on time since last year.<br/> Borrower added on 10/28/10 > I want to thank everyone who contributed in a short time. Someday I hope to be on the other end of this deal<br/>,credit_card,discover/sears/lending club consolidatio,530xx,WI,22.16,0.0,Nov-93,2.0,,,9.0,0.0,24321.0,96.10%,27.0,f,0.0,0.0,7166.122364,6986.97,6000.0,1166.12,0.0,0.0,0.0,May-12,4777.47,,Aug-17,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
26748,,,19200.0,19200.0,19200.0, 60 months,16.82%,475.32,E,E2,DANBERT INC,10+ years,MORTGAGE,75000.0,Verified,Aug-10,Fully Paid,n,,"  Borrower added on 08/18/10 > I WOULD LOVE TO PAYOFF MY CREDIT CARDS , SICK OF THE CC COMPANIES RAISING INTEREST RATES BECAUSE THEY CAN , THANK YOU TO ALL<br/> Borrower added on 08/21/10 > I INSTALLED AN INGROUND POOL LAST 2 YRS AGO , THIS IS WHERE 90% OF MY DEBT CAME FROM , THE ORIGINAL PLAN WAS TO REFI AND TAKE OUT CASH BUT WITH THE HOUSING MARKET IN DECLINE ITS JUST NOT AN OPTION AT THE MOMENT<br/> Borrower added on 08/22/10 > I SHOULD ALSO MENTION THAT MY FIANCEE GIVES ME <br/>$150 A WEEK TOWARDS HOUSING COST , HER INCOME IS ABOUT $2600 MO<br/>",credit_card,GETTING RID OF THESE CARDS,455xx,OH,20.27,0.0,Oct-99,2.0,,90.0,11.0,1.0,14899.0,77.60%,46.0,f,0.0,0.0,25499.2993,25499.3,19200.0,6299.3,0.0,0.0,0.0,Jan-13,12692.84,,Jun-18,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
844,,,7150.0,7150.0,7150.0, 36 months,12.69%,239.85,B,B5,U.S. House of Representatives,1 year,RENT,50000.0,Source Verified,Dec-11,Fully Paid,n,,  Borrower added on 12/08/11 > consolidating my debt into one easy payment per month<br>,credit_card,Erase my debt!,222xx,VA,24.6,0.0,Oct-01,1.0,,,18.0,0.0,11439.0,70.80%,32.0,f,0.0,0.0,8259.279193,8259.28,7150.0,1109.28,0.0,0.0,0.0,Sep-13,2110.22,,Apr-17,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
9646,,,1500.0,1500.0,1500.0, 36 months,15.99%,52.73,D,D2,Cloverleaf Cold Storage,< 1 year,MORTGAGE,39600.0,Source Verified,Aug-11,Fully Paid,n,,,other,My loan1,276xx,NC,2.64,0.0,Nov-02,1.0,58.0,,4.0,0.0,3865.0,82.20%,20.0,f,0.0,0.0,1898.194983,1898.19,1500.0,398.19,0.0,0.0,0.0,Aug-14,60.14,,Aug-14,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
27541,,,3200.0,3200.0,3200.0, 36 months,7.14%,99.02,A,A3,,,OWN,34188.0,Not Verified,Jul-10,Fully Paid,n,,,car,Car Loan,629xx,TX,14.22,0.0,Apr-73,4.0,,,19.0,0.0,1051.0,1.80%,63.0,f,0.0,0.0,3564.688879,3564.69,3200.0,364.69,0.0,0.0,0.0,Aug-13,105.98,,Jan-18,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
35981,,,4000.0,4000.0,3975.0, 36 months,8.00%,125.35,A,A3,Dept of the Air Force,< 1 year,MORTGAGE,68000.0,Verified,Jul-09,Fully Paid,n,,"This loan is for an aircraft that me and a colleague are buying for recreation. We have the loan all set up, but I need a cash advance for the down payment. I am a lender on this site and Prosper.com. I also have many other investments that have my money tied up, so I have the equity to make the down payment, but since I have good credit, I am better off getting a low interest loan and keeping my money in high interest investments.  I work for the Department of the Air Force as an Engineer, so I have an extremely secure career. If there aren't many unexpected costs as we buy this aircraft, I plan on paying this loan off in less than 6 months.",major_purchase,Pilot's License,483xx,MI,14.19,0.0,Feb-03,2.0,,,7.0,0.0,471.0,2.60%,14.0,f,0.0,0.0,4328.913458,4301.86,4000.0,328.91,0.0,0.0,0.0,Nov-10,10.04,,Nov-10,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
36981,,,3000.0,3000.0,2322.594571, 36 months,15.05%,104.08,D,D4,Ambitious Web,2 years,MORTGAGE,41600.0,Not Verified,Apr-09,Fully Paid,n,,I have been participating in triathlon for a few years on an old road bike and it is time for an upgrade. I have saved some funds and planned on using a credit card for the rest but getting a personal loan looks like the better route.   At this time I have 3 loans that consist of my mortgage and two credit cards. One card has around 1k and the other has 2k. I have a salaried job as a web programmer and my wife is a stylist. We make a good living and have never had an issue with making payments on time. I could certainly save up the money for this purchase but the season would be over by that time.  Thanks for the consideration.,major_purchase,For purchase of a triathlon bicycle,740xx,OK,18.95,1.0,Oct-02,3.0,12.0,,9.0,0.0,4285.0,44.60%,14.0,f,0.0,0.0,3746.596368,2801.41,3000.0,746.6,0.0,0.0,0.0,May-12,112.4,,Jun-18,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
34212,,,5000.0,5000.0,5000.0, 36 months,8.94%,158.86,A,A5,Spectrum Health,6 years,RENT,27972.0,Not Verified,Nov-09,Fully Paid,n,,"  566432 added on 11/01/09 > I've paid my prev student loan thru sallie mae, and other credit cards,  This loan is do to a high interest credit card due to the economy, they said it affected everybody, so I had to look for a better rate because I will pay my loan but was not happy with their interest rate.",debt_consolidation,I pay my loans,495xx,MI,6.13,1.0,Aug-98,1.0,23.0,,5.0,0.0,6479.0,36.20%,19.0,f,0.0,0.0,5655.660076,5655.66,5000.0,655.66,0.0,0.0,0.0,Jan-12,1693.32,,Apr-13,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
19408,,,13000.0,13000.0,12777.72194, 36 months,14.17%,445.39,C,C5,Rho Inc,6 years,MORTGAGE,60000.0,Not Verified,Feb-11,Fully Paid,n,,,debt_consolidation,Credit Card payoff,272xx,NC,15.18,0.0,Jun-03,1.0,,,7.0,0.0,13243.0,56.10%,9.0,f,0.0,0.0,15807.21171,15468.03,13000.0,2807.21,0.0,0.0,0.0,Jun-13,4234.09,,Jun-13,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
35474,,,2200.0,2200.0,2200.0, 36 months,12.53%,73.63,B,B5,Morale Rec & Welfare Naval Support Activity,4 years,RENT,27500.0,Not Verified,Aug-09,Fully Paid,n,,"With current interest rates, i just cant seem to get anywhere with paying off credit cards. I hope to get consolidated, with lower interest and lower payment so im not scraping by and can get out of debt sooner. When my car payment was late, i got a second job to pay it off.All other accounts report as paid/never late.I am recieving half the amount of child support entitled to after receiving $0 the first year after divorce.My credit score  dropped 100 pts since divorce and i want to build it back up.",debt_consolidation,single mom wants to get out of debt,170xx,PA,23.26,1.0,Nov-90,0.0,7.0,,10.0,0.0,15225.0,55%,21.0,f,0.0,0.0,2629.659527,2629.66,2200.0,429.66,0.0,0.0,0.0,Feb-12,572.81,,Jun-18,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1226,,,9000.0,9000.0,9000.0, 36 months,7.51%,280.0,A,A3,Atlantic Southeast Airline,4 years,RENT,26976.0,Not Verified,Dec-11,Fully Paid,n,,"  Borrower added on 12/05/11 > Consolidate my credit card bills, so that I can have 1 payment instead of 3<br>",debt_consolidation,Personal Loan,303xx,GA,11.34,0.0,Jul-06,0.0,,,8.0,0.0,11712.0,29.20%,13.0,f,0.0,0.0,10079.9,10079.9,9000.0,1079.9,0.0,0.0,0.0,Dec-14,295.64,,Oct-15,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
35033,,,10000.0,10000.0,9900.0, 36 months,8.59%,316.11,A,A4,City of Farmington,2 years,MORTGAGE,52000.0,Not Verified,Sep-09,Fully Paid,n,,I received my PMI deletion letter from Wells Fargo Home Mortgage.  PMI will be deleted with a principal payment of $9800.  My wife and I have about $6000 in liquid cash and enjoy having a buffer of at least $5000.  Deletion of PMI would be a savings of $107 a month.  We have been at our residence for 3 years and plan on staying for 5 more years.  I am a police officer and my wife is an elementary school teacher.  We both have college degrees from BYU and have excellent credit.  I am comparing risks/rewards of taking out a loan to pay down PMI or wait out the amortization schedule.,house,PMI deletion,874xx,NM,14.35,0.0,May-90,1.0,,,9.0,0.0,16375.0,28%,13.0,f,0.0,0.0,11379.82,11266.02,10000.0,1379.82,0.0,0.0,0.0,Oct-12,321.18,,Jun-18,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
41413,,,20000.0,20000.0,10482.71854, 36 months,13.04%,674.27,C,C5,Express Consolidation,5 years,MORTGAGE,140000.0,Not Verified,Oct-08,Does not meet the credit policy. Status:Fully Paid,n,,"I have $40,000 to purchase a $60,000 business.  It is an online baby store with excellent Google and Search Engine page rankings.  More information is available upon request.",small_business,Business Loan,334xx,FL,4.89,0.0,Dec-91,4.0,65.0,,11.0,0.0,26761.0,47.10%,40.0,f,0.0,0.0,24280.64204,12226.31,20000.0,4280.65,0.0,0.0,0.0,Nov-11,688.2,Dec-11,Nov-11,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
36447,,,2000.0,2000.0,2000.0, 36 months,14.42%,68.77,D,D2,Maya Lin Studio,1 year,RENT,60000.0,Not Verified,Jun-09,Fully Paid,n,,"For personal reasons, I suddenly need to find a new apartment.  While this is not so great news, the good news is that I'll be better off financially.  I'll be paying less per month, and able to quickly repay this generous offer.  I'll also be able to save more myself!    So this loan is simply to cover the initial expenses - security deposit (which I will be getting back from my current apartment - equal to half this loan), upfront costs, etc.  I guess I should say that this move is not financially related (eg, I have not lost my job or can't cover my rent), but purely personal, and quite sudden and unexpected.  If I do receive this offer, I will be forever grateful, and will have saved years worth of anxiety.  Thanks, in advance, for your consideration and (possible) assistance.  All the best. ",moving,Suddenly need to move,112xx,NY,13.42,0.0,Aug-98,1.0,,,3.0,0.0,26719.0,99.40%,8.0,f,0.0,0.0,2490.709779,2490.71,2000.0,475.71,15.0,0.0,0.0,Jun-12,78.66,,Jun-12,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
23229,,,12000.0,9500.0,9350.0, 60 months,10.36%,203.54,B,B5,Cambridge Associates,4 years,RENT,49000.0,Not Verified,Nov-10,Fully Paid,n,,"  Borrower added on 11/18/10 > I plan to use the funds to consolidate and pay off high interest rate credit cards. I am never late with bill payments and have the means to pay on time every time, as the monthly payment will be less than what I am paying now.<br/> Borrower added on 11/19/10 > The credit cards I plan to pay off are:<br/><br/>Chase Visa - 13.24% APR<br/>HSBC Visa - 15.99% APR<br/>",credit_card,CC Consolidation Loan,021xx,MA,24.34,0.0,Aug-00,1.0,,,21.0,0.0,18209.0,81.60%,41.0,f,0.0,0.0,12211.91676,12019.1,9500.0,2711.92,0.0,0.0,0.0,Dec-15,203.05,,Dec-15,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
