TransactionID,CustomerID,ProductCategory,SalesPrice,Quantity,TransactionDate,Region,DISC04
T35881,C871,FOOD,10.72,3,2024-02-09,EAST,DISC02
T20345,C886,BOOKS,10.0,3,2024-02-09,CENTRAL,DISC02
T56034,C901,ELECTRONICS,269.73,3,2024-02-09,CENTRAL,DISC02
T17074,C912,FOOD,12.04,3,2024-02-09,EAST,DISC02
T63044,C912,TOYS,35.86,3,2024-02-09,EAST,NO_DISCOUNT
T16533,C915,ELECTRONICS,112.49,3,2024-02-09,EAST,DISC05
T62143,C926,FOOD,13.55,3,2024-02-09,CENTRAL,NO_DISCOUNT
T22377,C944,FOOD,15.04,3,2024-02-09,EAST,NO_DISCOUNT
T13395,C945,CLOTHING,63.61,3,2024-02-09,CENTRAL,DISC02
T26717,C946,CLOTHING,53.67,3,2024-02-09,CENTRAL,DISC02
T16267,C988,FOOD,12.55,3,2024-02-09,EAST,DISC02
T05676,C989,TOYS,28.26,3,2024-02-09,CENTRAL,NO_DISCOUNT
T18458,C999,BOOKS,10.0,3,2024-02-09,WEST,DISC01
T35824,UNKNOWN,CLOTHING,46.95,3,2024-02-09,EAST,DISC01
T54537,C1000,HOME,91.66,4,2024-02-09,CENTRAL,DISC02
T17476,C1019,TOYS,40.64,4,2024-02-09,EAST,DISC01
T00358,C1027,TOYS,45.93,4,2024-02-09,EAST,NO_DISCOUNT
T46371,C1029,TOYS,26.0,4,2024-02-09,EAST,NO_DISCOUNT
T48376,C1040,CLOTHING,54.03,4,2024-02-09,CENTRAL,DISC01
T33668,C1041,BOOKS,39.7,4,2024-02-09,EAST,DISC01
T05656,C1052,FOOD,16.13,4,2024-02-09,EAST,DISC01
T58470,C1057,HOME,91.38,4,2024-02-09,EAST,DISC02
T64290,C106,HOME,120.45,4,2024-02-09,EAST,NO_DISCOUNT
T54814,C1060,HOME,90.2,4,2024-02-09,EAST,DISC01
T08782,C1068,CLOTHING,53.17,4,2024-02-09,CENTRAL,DISC02
T48756,C1068,CLOTHING,50.26,4,2024-02-09,WEST,NO_DISCOUNT
T20602,C1084,FOOD,9.97,4,2024-02-09,WEST,NO_DISCOUNT
T27978,C1087,TOYS,34.85,4,2024-02-09,WEST,DISC01
T53720,C119,ELECTRONICS,171.1,4,2024-02-09,EAST,NO_DISCOUNT
T56161,C136,FOOD,13.79,4,2024-02-09,CENTRAL,DISC05
T40344,C154,BOOKS,26.59,4,2024-02-09,EAST,NO_DISCOUNT
T57844,C159,FOOD,13.97,4,2024-02-09,CENTRAL,DISC02
T63244,C163,FOOD,11.62,4,2024-02-09,WEST,DISC02
T57241,C167,CLOTHING,49.9,4,2024-02-09,CENTRAL,DISC05
TRX215,C180,FOOD,14.72,4,2024-02-09,EAST,DISC02
T41246,C186,CLOTHING,70.77,4,2024-02-09,WEST,DISC05
T19964,C195,FOOD,12.27,4,2024-02-09,WEST,DISC01
T04060,C207,HOME,88.45,4,2024-02-09,WEST,DISC01
T14071,C250,CLOTHING,40.0,4,2024-02-09,WEST,DISC02
T27901,C253,CLOTHING,60.32,4,2024-02-09,CENTRAL,DISC02
T01211,C257,BOOKS,10.0,4,2024-02-09,CENTRAL,NO_DISCOUNT
T49190,C290,FOOD,11.5,4,2024-02-09,EAST,DISC05
T09440,C294,ELECTRONICS,400.36,4,2024-02-09,WEST,DISC01
T13653,C299,ELECTRONICS,353.56,4,2024-02-09,WEST,NO_DISCOUNT
T50778,C302,FOOD,17.0,4,2024-02-09,CENTRAL,DISC02
T15237,C317,CLOTHING,51.18,4,2024-02-09,CENTRAL,NO_DISCOUNT
T30113,C333,FOOD,14.16,4,2024-02-09,CENTRAL,DISC05
T40019,C348,TOYS,30.44,4,2024-02-09,WEST,NO_DISCOUNT
TX4181,C372,BOOKS,35.7,4,2024-02-09,EAST,DISC01
T57002,C375,ELECTRONICS,289.51,4,2024-02-09,WEST,DISC02
T52431,C381,FOOD,11.42,4,2024-02-09,EAST,NO_DISCOUNT
T49948,C387,FOOD,12.8,4,2024-02-09,CENTRAL,NO_DISCOUNT
T49670,C400,HOME,130.0,4,2024-02-09,EAST,DISC05
T50400,C410,CLOTHING,51.04,4,2024-02-09,WEST,DISC02
T04402,C411,TOYS,27.99,4,2024-02-09,WEST,NO_DISCOUNT
T32648,C412,HOME,106.45,4,2024-02-09,EAST,DISC05
T59077,C420,TOYS,26.0,4,2024-02-09,WEST,DISC05
T46814,C426,FOOD,14.0,4,2024-02-09,CENTRAL,DISC01
T62344,C454,HOME,96.89,4,2024-02-09,WEST,DISC05
T47999,C456,HOME,75.25,4,2024-02-09,CENTRAL,DISC05
T35431,C483,TOYS,47.79,4,2024-02-09,EAST,DISC05
T45873,C493,TOYS,33.22,4,2024-02-09,CENTRAL,DISC01
T61007,C511,ELECTRONICS,300.83,4,2024-02-09,CENTRAL,NO_DISCOUNT
T37060,C524,ELECTRONICS,181.82,4,2024-02-09,EAST,DISC01
T35061,C536,FOOD,15.54,4,2024-02-09,CENTRAL,DISC01
T02661,C539,BOOKS,26.08,4,2024-02-09,EAST,DISC02
T31777,C549,FOOD,10.35,4,2024-02-09,WEST,DISC02
T62853,C589,BOOKS,33.62,4,2024-02-09,EAST,DISC01
T37213,C592,HOME,92.96,4,2024-02-09,WEST,DISC02
T55774,C606,TOYS,31.0,4,2024-02-09,WEST,NO_DISCOUNT
T17264,C607,TOYS,38.11,4,2024-02-09,EAST,DISC02
T42708,C612,ELECTRONICS,108.6,4,2024-02-09,EAST,NO_DISCOUNT
T17176,C618,FOOD,11.11,4,2024-02-09,EAST,NO_DISCOUNT
T20456,C623,BOOKS,34.34,4,2024-02-09,WEST,DISC05
T08345,C634,FOOD,15.76,4,2024-02-09,WEST,NO_DISCOUNT
T23714,C636,BOOKS,10.0,4,2024-02-09,EAST,DISC02
T57470,C640,TOYS,30.19,4,2024-02-09,WEST,DISC01
T36116,C652,TOYS,30.52,4,2024-02-09,EAST,NO_DISCOUNT
T34040,C659,TOYS,34.85,4,2024-02-09,WEST,DISC02
T27630,C686,HOME,96.56,4,2024-02-09,CENTRAL,DISC01
T52785,C690,HOME,99.8,4,2024-02-09,WEST,DISC02
T38248,C714,HOME,75.25,4,2024-02-09,CENTRAL,DISC05
T35626,C714,TOYS,38.49,4,2024-02-09,CENTRAL,DISC05
T20355,C715,FOOD,11.1,4,2024-02-09,CENTRAL,DISC05
T52793,C716,CLOTHING,40.15,4,2024-02-09,EAST,DISC05
T27851,C725,CLOTHING,51.37,4,2024-02-09,CENTRAL,DISC05
T03951,C738,HOME,88.88,4,2024-02-09,WEST,DISC01
T39262,C741,FOOD,9.0,4,2024-02-09,EAST,NO_DISCOUNT
T13877,C754,TOYS,33.19,4,2024-02-09,CENTRAL,DISC02
T46212,C754,HOME,95.94,4,2024-02-09,EAST,DISC01
T43628,C758,ELECTRONICS,261.86,4,2024-02-09,EAST,DISC01
T13518,C782,TOYS,36.29,4,2024-02-09,WEST,DISC02
T19755,C802,CLOTHING,78.92,4,2024-02-09,CENTRAL,DISC01
T31781,C809,BOOKS,16.29,4,2024-02-09,CENTRAL,NO_DISCOUNT
T24882,C824,HOME,114.05,4,2024-02-09,EAST,DISC05
T23201,C829,CLOTHING,77.59,4,2024-02-09,EAST,DISC02
T63707,C830,FOOD,9.0,4,2024-02-09,EAST,DISC01
T32084,C841,FOOD,10.25,4,2024-02-09,EAST,DISC05
T34697,C859,FOOD,12.62,4,2024-02-09,CENTRAL,NO_DISCOUNT
T53236,C862,CLOTHING,58.23,4,2024-02-09,CENTRAL,NO_DISCOUNT
T21441,C862,FOOD,17.0,4,2024-02-09,EAST,DISC02
T04061,C865,FOOD,14.19,4,2024-02-09,WEST,DISC02
T09921,C871,ELECTRONICS,141.84,4,2024-02-09,EAST,DISC05
T13967,C873,TOYS,40.01,4,2024-02-09,CENTRAL,DISC02
T39825,C888,ELECTRONICS,258.07,4,2024-02-09,WEST,DISC05
T62374,C899,CLOTHING,81.2,4,2024-02-09,CENTRAL,NO_DISCOUNT
T10121,C902,TOYS,29.92,4,2024-02-09,WEST,DISC02
T62818,C906,TOYS,33.38,4,2024-02-09,WEST,DISC01
T03814,C909,TOYS,31.64,4,2024-02-09,WEST,DISC01
T64469,C924,BOOKS,10.0,4,2024-02-09,CENTRAL,DISC02
T52201,C929,CLOTHING,52.28,4,2024-02-09,EAST,DISC05
T20168,C936,BOOKS,11.05,4,2024-02-09,EAST,DISC01
T14446,C937,HOME,111.38,4,2024-02-09,WEST,DISC01
T07886,C944,ELECTRONICS,193.99,4,2024-02-09,CENTRAL,NO_DISCOUNT
T31540,C968,FOOD,13.65,4,2024-02-09,WEST,DISC02
T33570,C979,FOOD,11.89,4,2024-02-09,EAST,DISC05
T10176,C998,TOYS,29.69,4,2024-02-09,CENTRAL,DISC05
T38189,C999,HOME,103.11,4,2024-02-09,EAST,DISC01
T47982,UNKNOWN,ELECTRONICS,153.33,4,2024-02-09,WEST,DISC05
T30622,C1001,FOOD,13.4,5,2024-02-09,CENTRAL,DISC01
T44063,C1015,BOOKS,33.19,5,2024-02-09,WEST,NO_DISCOUNT
T37727,C105,CLOTHING,70.71,5,2024-02-09,WEST,DISC05
T50650,C1054,HOME,114.37,5,2024-02-09,CENTRAL,NO_DISCOUNT
T45264,C107,CLOTHING,54.12,5,2024-02-09,CENTRAL,DISC02
T20679,C1080,ELECTRONICS,191.56,5,2024-02-09,EAST,DISC01
T43429,C109,TOYS,35.86,5,2024-02-09,CENTRAL,DISC05
T55267,C1096,BOOKS,10.0,5,2024-02-09,CENTRAL,DISC01
T61321,C122,TOYS,29.03,5,2024-02-09,CENTRAL,DISC01
T08195,C134,CLOTHING,57.41,5,2024-02-09,CENTRAL,DISC01
T28983,C138,ELECTRONICS,146.32,5,2024-02-09,WEST,NO_DISCOUNT
T19915,C158,BOOKS,14.08,5,2024-02-09,EAST,DISC05
T20310,C174,CLOTHING,53.3,5,2024-02-09,CENTRAL,DISC02
T61455,C208,HOME,105.88,5,2024-02-09,EAST,DISC05
T45428,C208,TOYS,39.15,5,2024-02-09,EAST,DISC05
T45551,C213,ELECTRONICS,129.29,5,2024-02-09,EAST,DISC05
T09827,C221,ELECTRONICS,218.95,5,2024-02-09,WEST,DISC01
T25797,C222,ELECTRONICS,219.46,5,2024-02-09,CENTRAL,DISC05
T21914,C225,CLOTHING,47.77,5,2024-02-09,WEST,DISC05
TX0623,C234,CLOTHING,79.77,5,2024-02-09,CENTRAL,DISC02
T41399,C240,BOOKS,41.41,5,2024-02-09,CENTRAL,DISC01
TX0294,C249,BOOKS,15.51,5,2024-02-09,EAST,DISC01
T32444,C257,HOME,95.47,5,2024-02-09,WEST,NO_DISCOUNT
T40239,C265,BOOKS,25.31,5,2024-02-09,CENTRAL,DISC05
T61019,C282,FOOD,17.0,5,2024-02-09,CENTRAL,DISC05
T20582,C297,TOYS,51.38,5,2024-02-09,WEST,DISC01
T11930,C301,HOME,108.13,5,2024-02-09,CENTRAL,DISC05
T57087,C304,TOYS,39.93,5,2024-02-09,WEST,DISC02
T25837,C306,ELECTRONICS,196.52,5,2024-02-09,WEST,DISC01
T04741,C324,TOYS,32.02,5,2024-02-09,EAST,DISC05
T13739,C328,HOME,79.01,5,2024-02-09,WEST,DISC02
T37579,C340,ELECTRONICS,159.22,5,2024-02-09,EAST,DISC01
T09504,C344,FOOD,13.85,5,2024-02-09,WEST,NO_DISCOUNT
TRX332,C350,FOOD,15.87,5,2024-02-09,WEST,DISC03
T06971,C358,TOYS,35.62,5,2024-02-09,WEST,DISC01
T60165,C361,ELECTRONICS,254.1,5,2024-02-09,WEST,DISC02
T13003,C372,ELECTRONICS,145.17,5,2024-02-09,CENTRAL,DISC01
T52047,C385,HOME,75.25,5,2024-02-09,EAST,DISC05
T49156,C385,BOOKS,11.77,5,2024-02-09,WEST,DISC05
T55259,C395,FOOD,13.72,5,2024-02-09,WEST,NO_DISCOUNT
T50971,C397,HOME,124.54,5,2024-02-09,CENTRAL,NO_DISCOUNT
T15768,C402,HOME,124.37,5,2024-02-09,WEST,DISC05
T05766,C412,FOOD,15.43,5,2024-02-09,EAST,DISC05
T60333,C415,ELECTRONICS,165.5,5,2024-02-09,CENTRAL,DISC02
T20776,C417,TOYS,47.73,5,2024-02-09,EAST,DISC01
T25911,C418,FOOD,9.07,5,2024-02-09,CENTRAL,DISC02
T59306,C444,ELECTRONICS,275.36,5,2024-02-09,EAST,DISC02
T14913,C451,FOOD,13.43,5,2024-02-09,EAST,DISC05
T40105,C453,FOOD,12.6,5,2024-02-09,EAST,DISC02
T17229,C461,ELECTRONICS,153.69,5,2024-02-09,CENTRAL,DISC02
T38057,C482,ELECTRONICS,150.81,5,2024-02-09,CENTRAL,DISC02
T15923,C486,HOME,110.4,5,2024-02-09,WEST,DISC01
T03761,C487,TOYS,28.52,5,2024-02-09,WEST,DISC05
T52546,C513,ELECTRONICS,312.11,5,2024-02-09,WEST,DISC05
T04404,C517,FOOD,9.05,5,2024-02-09,WEST,DISC01
T22098,C526,FOOD,17.0,5,2024-02-09,EAST,NO_DISCOUNT
T04980,C527,TOYS,35.23,5,2024-02-09,CENTRAL,DISC01
T32701,C533,BOOKS,28.99,5,2024-02-09,WEST,DISC02
T36639,C536,FOOD,9.0,5,2024-02-09,CENTRAL,NO_DISCOUNT
T05625,C540,ELECTRONICS,273.39,5,2024-02-09,CENTRAL,DISC05
T45186,C559,BOOKS,10.0,5,2024-02-09,CENTRAL,DISC01
T15898,C561,HOME,95.38,5,2024-02-09,CENTRAL,DISC01
T18472,C567,FOOD,11.88,5,2024-02-09,WEST,DISC02
T08500,C588,ELECTRONICS,251.76,5,2024-02-09,CENTRAL,DISC02
T39517,C619,FOOD,17.0,5,2024-02-09,WEST,DISC05
T46241,C644,FOOD,16.23,5,2024-02-09,EAST,NO_DISCOUNT
T38977,C669,HOME,75.25,5,2024-02-09,WEST,NO_DISCOUNT
T39146,C674,FOOD,12.32,5,2024-02-09,CENTRAL,DISC01
T06206,C697,TOYS,32.16,5,2024-02-09,CENTRAL,NO_DISCOUNT
T31989,C727,ELECTRONICS,310.85,5,2024-02-09,EAST,DISC05
T62546,C732,FOOD,12.58,5,2024-02-09,EAST,DISC02
T31321,C734,BOOKS,10.0,5,2024-02-09,WEST,NO_DISCOUNT
T48490,C740,HOME,115.53,5,2024-02-09,WEST,NO_DISCOUNT
T08040,C748,ELECTRONICS,86.0,5,2024-02-09,EAST,DISC01
T14210,C777,FOOD,9.46,5,2024-02-09,WEST,DISC01
T36794,C787,CLOTHING,72.04,5,2024-02-09,WEST,DISC05
T28903,C791,TOYS,35.35,5,2024-02-09,EAST,DISC05
T33183,C833,FOOD,16.11,5,2024-02-09,EAST,NO_DISCOUNT
T01440,C857,CLOTHING,40.0,5,2024-02-09,CENTRAL,DISC01
T53973,C857,CLOTHING,51.03,5,2024-02-09,EAST,NO_DISCOUNT
T56518,C860,CLOTHING,53.07,5,2024-02-09,WEST,DISC02
T23724,C861,FOOD,13.85,5,2024-02-09,EAST,DISC01
T44168,C874,ELECTRONICS,270.93,5,2024-02-09,EAST,DISC05
T13011,C892,FOOD,14.38,5,2024-02-09,WEST,DISC05
T37223,C896,BOOKS,37.71,5,2024-02-09,CENTRAL,DISC02
T22972,C898,ELECTRONICS,231.89,5,2024-02-09,CENTRAL,DISC02
T07306,C910,TOYS,27.01,5,2024-02-09,WEST,NO_DISCOUNT
T48649,C913,FOOD,15.26,5,2024-02-09,CENTRAL,DISC05
T52088,C922,HOME,98.67,5,2024-02-09,EAST,DISC01
T15716,C926,FOOD,12.68,5,2024-02-09,WEST,DISC01
T53537,C941,BOOKS,22.59,5,2024-02-09,WEST,DISC01
T25941,C950,ELECTRONICS,179.06,5,2024-02-09,CENTRAL,DISC02
T15639,C955,FOOD,11.15,5,2024-02-09,EAST,DISC01
T47854,C964,FOOD,15.25,5,2024-02-09,WEST,DISC02
T44047,C965,CLOTHING,54.74,5,2024-02-09,CENTRAL,NO_DISCOUNT
TX0113,C965,CLOTHING,55.22,5,2024-02-09,EAST,DISC01
T21919,C989,ELECTRONICS,140.39,5,2024-02-09,EAST,NO_DISCOUNT
T59931,C992,BOOKS,10.41,5,2024-02-09,EAST,DISC05
T39013,C993,BOOKS,43.27,5,2024-02-09,WEST,NO_DISCOUNT
T41498,UNKNOWN,ELECTRONICS,283.77,5,2024-02-09,CENTRAL,NO_DISCOUNT
T29326,C101,CLOTHING,54.95,6,2024-02-09,WEST,DISC05
T28009,C1015,FOOD,12.8,6,2024-02-09,CENTRAL,DISC05
T29871,C1028,CLOTHING,58.9,6,2024-02-09,WEST,NO_DISCOUNT
T62791,C1035,CLOTHING,42.08,6,2024-02-09,CENTRAL,NO_DISCOUNT
T19009,C1047,CLOTHING,55.94,6,2024-02-09,CENTRAL,NO_DISCOUNT
T50603,C1067,FOOD,17.0,6,2024-02-09,CENTRAL,DISC01
T17411,C1069,TOYS,39.9,6,2024-02-09,WEST,NO_DISCOUNT
T20781,C107,BOOKS,24.24,6,2024-02-09,WEST,DISC01
T10788,C1074,HOME,87.65,6,2024-02-09,CENTRAL,NO_DISCOUNT
T02276,C1094,TOYS,51.29,6,2024-02-09,EAST,DISC02
T18699,C1099,CLOTHING,52.9,6,2024-02-09,CENTRAL,DISC05
T54699,C122,BOOKS,10.0,6,2024-02-09,CENTRAL,DISC01
T31672,C125,CLOTHING,71.32,6,2024-02-09,CENTRAL,DISC05
T26487,C126,HOME,102.91,6,2024-02-09,EAST,DISC05
T38553,C133,FOOD,12.61,6,2024-02-09,EAST,DISC05
T20884,C137,CLOTHING,61.06,6,2024-02-09,WEST,DISC01
T54923,C150,HOME,98.57,6,2024-02-09,CENTRAL,DISC01
T13030,C152,ELECTRONICS,249.01,6,2024-02-09,EAST,NO_DISCOUNT
TR3136,C153,CLOTHING,63.69,6,2024-02-09,EAST,NO_DISCOUNT
T35294,C161,ELECTRONICS,266.74,6,2024-02-09,EAST,DISC02
T18283,C161,HOME,122.25,6,2024-02-09,WEST,DISC01
T02779,C179,FOOD,9.0,6,2024-02-09,EAST,DISC02
T52193,C187,TOYS,26.0,6,2024-02-09,CENTRAL,DISC05
T54660,C189,BOOKS,26.05,6,2024-02-09,WEST,NO_DISCOUNT
TX0687,C190,CLOTHING,56.61,6,2024-02-09,CENTRAL,DISC02
T50995,C198,HOME,75.25,6,2024-02-09,WEST,DISC02
T34330,C198,HOME,77.72,6,2024-02-09,WEST,NO_DISCOUNT
T42777,C205,ELECTRONICS,235.9,6,2024-02-09,CENTRAL,NO_DISCOUNT
T40080,C218,CLOTHING,53.21,6,2024-02-09,EAST,DISC01
T02149,C227,FOOD,17.0,6,2024-02-09,WEST,DISC05
T37350,C229,ELECTRONICS,239.81,6,2024-02-09,EAST,DISC05
T53616,C230,CLOTHING,40.0,6,2024-02-09,EAST,NO_DISCOUNT
T53158,C238,ELECTRONICS,179.82,6,2024-02-09,EAST,DISC02
T32096,C242,TOYS,32.66,6,2024-02-09,CENTRAL,DISC01
T28242,C250,ELECTRONICS,289.61,6,2024-02-09,EAST,DISC01
T32312,C289,TOYS,26.0,6,2024-02-09,CENTRAL,NO_DISCOUNT
T54741,C289,TOYS,47.93,6,2024-02-09,WEST,DISC02
T14909,C299,HOME,104.49,6,2024-02-09,EAST,DISC02
T41935,C303,CLOTHING,64.55,6,2024-02-09,EAST,DISC01
T12524,C304,ELECTRONICS,280.17,6,2024-02-09,CENTRAL,DISC01
TRX338,C330,TOYS,46.24,6,2024-02-09,CENTRAL,DISC02
T19830,C337,CLOTHING,74.85,6,2024-02-09,EAST,DISC02
T41966,C343,CLOTHING,66.92,6,2024-02-09,WEST,NO_DISCOUNT
T02686,C348,ELECTRONICS,148.75,6,2024-02-09,EAST,DISC02
T28311,C350,ELECTRONICS,169.28,6,2024-02-09,EAST,DISC01
T30549,C353,TOYS,28.86,6,2024-02-09,CENTRAL,DISC01
T39943,C373,BOOKS,16.56,6,2024-02-09,CENTRAL,DISC01
T11593,C386,CLOTHING,63.83,6,2024-02-09,EAST,NO_DISCOUNT
T37548,C397,TOYS,50.51,6,2024-02-09,WEST,NO_DISCOUNT
T61541,C398,CLOTHING,68.11,6,2024-02-09,WEST,NO_DISCOUNT
T17375,C405,ELECTRONICS,348.98,6,2024-02-09,CENTRAL,DISC01
T14376,C408,TOYS,52.21,6,2024-02-09,WEST,NO_DISCOUNT
T45204,C416,FOOD,16.01,6,2024-02-09,EAST,DISC01
T53339,C420,TOYS,26.0,6,2024-02-09,EAST,DISC05
T19922,C421,HOME,82.82,6,2024-02-09,CENTRAL,NO_DISCOUNT
T04273,C430,FOOD,14.33,6,2024-02-09,EAST,DISC05
T61041,C435,FOOD,17.0,6,2024-02-09,WEST,DISC05
T10692,C444,FOOD,13.96,6,2024-02-09,WEST,DISC01
T30795,C446,FOOD,12.24,6,2024-02-09,CENTRAL,NO_DISCOUNT
T54658,C451,HOME,75.25,6,2024-02-09,EAST,DISC02
T41460,C472,BOOKS,26.92,6,2024-02-09,CENTRAL,DISC05
T14259,C480,HOME,104.99,6,2024-02-09,EAST,DISC05
TRX363,C489,TOYS,45.35,6,2024-02-09,EAST,DISC01
T60739,C502,BOOKS,16.73,6,2024-02-09,EAST,NO_DISCOUNT
T44087,C513,HOME,100.5,6,2024-02-09,CENTRAL,DISC05
T29470,C513,TOYS,35.71,6,2024-02-09,WEST,DISC01
T57638,C516,BOOKS,42.52,6,2024-02-09,CENTRAL,DISC02
T28317,C526,BOOKS,27.84,6,2024-02-09,WEST,DISC05
T59527,C530,TOYS,36.2,6,2024-02-09,CENTRAL,DISC01
T49491,C534,HOME,111.26,6,2024-02-09,WEST,DISC02
T02057,C539,FOOD,10.87,6,2024-02-09,EAST,DISC01
T11876,C572,TOYS,36.5,6,2024-02-09,CENTRAL,DISC05
T13168,C581,CLOTHING,54.58,6,2024-02-09,EAST,DISC05
T14572,C584,ELECTRONICS,205.41,6,2024-02-09,WEST,NO_DISCOUNT
T62707,C585,CLOTHING,83.42,6,2024-02-09,CENTRAL,NO_DISCOUNT
T10763,C602,HOME,78.64,6,2024-02-09,WEST,NO_DISCOUNT
T57880,C613,BOOKS,25.85,6,2024-02-09,EAST,DISC02
T49206,C616,CLOTHING,57.09,6,2024-02-09,EAST,DISC05
T50116,C637,HOME,118.31,6,2024-02-09,CENTRAL,DISC01
T25543,C656,HOME,83.61,6,2024-02-09,EAST,DISC02
T44622,C665,FOOD,11.81,6,2024-02-09,EAST,NO_DISCOUNT
T13948,C673,FOOD,11.03,6,2024-02-09,WEST,DISC01
T53681,C687,CLOTHING,76.69,6,2024-02-09,EAST,DISC01
T14863,C706,BOOKS,27.43,6,2024-02-09,EAST,NO_DISCOUNT
T59494,C718,HOME,101.97,6,2024-02-09,CENTRAL,DISC02
T27488,C722,HOME,76.48,6,2024-02-09,CENTRAL,DISC05
T39677,C725,TOYS,26.16,6,2024-02-09,CENTRAL,NO_DISCOUNT
T55349,C740,TOYS,28.95,6,2024-02-09,WEST,DISC02
T19177,C746,HOME,75.25,6,2024-02-09,WEST,DISC01
T58932,C747,ELECTRONICS,271.73,6,2024-02-09,WEST,DISC02
T61503,C750,BOOKS,24.42,6,2024-02-09,EAST,DISC05
T23189,C758,BOOKS,16.3,6,2024-02-09,CENTRAL,DISC01
T58278,C759,BOOKS,22.71,6,2024-02-09,WEST,NO_DISCOUNT
T55968,C763,HOME,75.25,6,2024-02-09,WEST,NO_DISCOUNT
T26439,C777,TOYS,28.19,6,2024-02-09,WEST,DISC02
T41653,C780,FOOD,13.78,6,2024-02-09,CENTRAL,DISC02
T36084,C781,TOYS,26.0,6,2024-02-09,WEST,DISC02
T13599,C822,BOOKS,16.76,6,2024-02-09,WEST,DISC02
T40994,C846,ELECTRONICS,204.57,6,2024-02-09,EAST,DISC02
T31929,C870,HOME,84.03,6,2024-02-09,CENTRAL,DISC02
T27639,C887,CLOTHING,57.43,6,2024-02-09,EAST,DISC02
T52103,C896,ELECTRONICS,356.14,6,2024-02-09,EAST,DISC05
T07736,C900,HOME,109.16,6,2024-02-09,WEST,DISC02
T29678,C901,BOOKS,27.54,6,2024-02-09,EAST,DISC02
T50598,C902,HOME,127.96,6,2024-02-09,CENTRAL,DISC05
T11636,C906,FOOD,11.61,6,2024-02-09,CENTRAL,NO_DISCOUNT
T11953,C931,CLOTHING,64.9,6,2024-02-09,CENTRAL,DISC05
T44371,C950,ELECTRONICS,174.4,6,2024-02-09,WEST,DISC02
T02402,C968,HOME,109.06,6,2024-02-09,WEST,NO_DISCOUNT
T00408,C969,BOOKS,35.68,6,2024-02-09,CENTRAL,NO_DISCOUNT
T58292,C973,TOYS,43.1,6,2024-02-09,CENTRAL,NO_DISCOUNT
T29264,C990,FOOD,15.17,6,2024-02-09,EAST,DISC02
T30567,C990,FOOD,12.41,6,2024-02-09,WEST,DISC02
T39056,C1030,TOYS,28.89,7,2024-02-09,EAST,DISC02
T31859,C1037,FOOD,13.1,7,2024-02-09,WEST,NO_DISCOUNT
T42893,C1046,TOYS,35.46,7,2024-02-09,WEST,NO_DISCOUNT
T27423,C1070,HOME,84.54,7,2024-02-09,WEST,NO_DISCOUNT
T55511,C1075,ELECTRONICS,216.74,7,2024-02-09,CENTRAL,DISC02
T42807,C1075,BOOKS,24.19,7,2024-02-09,EAST,DISC02
T23641,C1087,BOOKS,49.47,7,2024-02-09,WEST,NO_DISCOUNT
T52245,C1088,ELECTRONICS,199.74,7,2024-02-09,EAST,NO_DISCOUNT
T20990,C109,ELECTRONICS,179.99,7,2024-02-09,WEST,NO_DISCOUNT
T51754,C1098,BOOKS,33.32,7,2024-02-09,WEST,NO_DISCOUNT
T62830,C110,ELECTRONICS,241.12,7,2024-02-09,EAST,DISC05
T45209,C147,ELECTRONICS,212.94,7,2024-02-09,CENTRAL,NO_DISCOUNT
T22420,C152,BOOKS,20.61,7,2024-02-09,CENTRAL,NO_DISCOUNT
T38852,C174,BOOKS,15.11,7,2024-02-09,EAST,DISC01
T11209,C175,CLOTHING,68.08,7,2024-02-09,CENTRAL,DISC02
T64258,C190,HOME,116.41,7,2024-02-09,EAST,NO_DISCOUNT
T64244,C190,HOME,103.32,7,2024-02-09,WEST,NO_DISCOUNT
T48665,C203,ELECTRONICS,279.24,7,2024-02-09,WEST,DISC01
T59864,C211,ELECTRONICS,329.35,7,2024-02-09,CENTRAL,NO_DISCOUNT
T18124,C213,CLOTHING,60.12,7,2024-02-09,WEST,DISC01
T44275,C214,HOME,122.45,7,2024-02-09,WEST,NO_DISCOUNT
T57357,C218,BOOKS,41.68,7,2024-02-09,CENTRAL,DISC01
T27765,C222,CLOTHING,40.64,7,2024-02-09,EAST,DISC02
T39932,C226,HOME,113.38,7,2024-02-09,EAST,DISC02
T08009,C244,BOOKS,14.82,7,2024-02-09,WEST,DISC01
T26680,C252,BOOKS,10.0,7,2024-02-09,CENTRAL,DISC01
T47224,C261,TOYS,26.0,7,2024-02-09,CENTRAL,NO_DISCOUNT
T26240,C270,TOYS,31.81,7,2024-02-09,EAST,DISC01
T03577,C274,BOOKS,35.67,7,2024-02-09,CENTRAL,DISC02
T41020,C280,FOOD,12.72,7,2024-02-09,EAST,NO_DISCOUNT
T59985,C285,TOYS,34.01,7,2024-02-09,CENTRAL,DISC01
T04647,C305,FOOD,9.0,7,2024-02-09,EAST,DISC05
T47361,C319,HOME,90.82,7,2024-02-09,WEST,NO_DISCOUNT
T37097,C323,FOOD,10.21,7,2024-02-09,CENTRAL,DISC01
T11730,C329,ELECTRONICS,279.21,7,2024-02-09,WEST,DISC05
T25356,C330,BOOKS,10.0,7,2024-02-09,WEST,DISC02
T47656,C346,HOME,105.4,7,2024-02-09,CENTRAL,DISC05
T46064,C374,FOOD,12.34,7,2024-02-09,EAST,DISC05
